SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY,USERIGHT_ASSET_AMORTIZE,USERIGHT_ASSET_AMORTIZE_YOY
002511.SZ,002511,中顺洁柔,10147967,通用,2026-03-31 00:00:00,一季报,2026一季报,058001001,2026-04-28 00:00:00,2026-04-28 00:00:00,CNY,2388040577.51,,,,,,,,,,,,3089528.14,21294270.0,,0.0,2412424375.65,1417342006.2,,,,,,341792595.96,158644623.93,325362719.1,,0.0,2243141945.19,,0.0,169282430.46,,1695101.22,213800.0,,,176546118.23,,0.0,178455019.45,90232775.07,,,,,520636003.39,,0.0,610868778.46,,0.0,-432413759.01,,,456114097.22,,2000000.0,,0.0,458114097.22,962022744.44,3878481.13,,,44578409.13,,,0.0,1010479634.7,,0.0,-552365537.48,-2014777.58,,0.0,-817511643.61,2355471795.23,,0.0,1537960151.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4997121017,,,,,,,,,,,,,-62.3154706285,,,9.7428181031,-9.8616896717,,,,,,30.4038369038,248.9647114895,12.7545761281,,,3.4406208553,,,469.5601636838,,-60.0466834287,224.1849886277,,,-72.8390169477,,,-72.726129951,51.825297167,,,,,-51.1250817517,,,-45.6847974176,,,8.0686632717,,,-57.2981872054,,-91.6950876167,,,-58.1336437549,25.2776966694,-57.8609422015,,,1419.6460905663,,,,29.5404169578,,,-275.8118175977,48.5438402383,,,-527.0225541431,58.3499550286,,,13.3244283702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002511.SZ,002511,中顺洁柔,10147967,通用,2025-12-31 00:00:00,年报,2025年报,058001001,2026-04-15 00:00:00,2026-04-15 00:00:00,CNY,9027404339.93,,,,,,,,,,,,3365441.15,91572933.83,,0.0,9122342714.91,5157821842.23,,,,,,871264530.19,519874007.47,1233414557.39,,0.0,7782374937.28,,0.0,1339967777.63,2450000.0,17275345.3,2166407.2,,,621531735.68,,0.0,643423488.18,285716549.14,,,,,236786792.15,,0.0,522503341.29,,0.0,120920146.89,11640098.8,11640098.8,2235700304.55,,90367345.88,,0.0,2337707749.23,2551058122.45,103775928.74,,,244422707.06,,,0.0,2899256758.25,,0.0,-561549009.02,-31377359.73,,0.0,867961555.77,1487510239.46,,0.0,2355471795.23,316294701.45,15911680.24,407226509.57,407226509.57,,13453711.28,4552416.39,,,,2369037.15,-157005.83,-5570492.85,66474621.78,-4418715.07,11315896.15,10321938.94,993957.21,,595222876.27,-33965668.57,-65607725.88,4248257.04,,0.0,1339967777.63,,,,,2355471795.23,1487510239.46,,,,,867961555.77,4.8108198806,,,,,,,,,,,,,-28.8363357741,,,4.3540279501,-18.7891475836,,,,,,-17.008807107,10.8028129446,1.0272870479,,,-14.3950834819,,,483.6021945987,,-26.4586327652,144.9599798641,,,3.7020553782,,,3.1592357867,-33.3653311753,,,,,-62.0131759825,,,-50.6243132282,,,127.8296492098,636.7151139241,636.7151139241,-3.2502579659,,1083.7321776711,,,0.7623263243,36.2179287464,-3.6874463926,,,77.095369962,,,,36.8513995556,,,-378.714976646,-1439.8945463796,,,249.6502692614,-28.0528327446,,,58.3499550286,315.8694180618,19.2191001306,4.2391790066,4.2391790066,,16.2243366542,-1.3241101866,,,,1901.7955230685,-117.6441454331,74.3801737533,65.935717101,12.4677599745,125.2840670954,148.3773814841,104.2442784231,,180.6283572449,-108.8219981914,86.1510558498,147.8751693976,,,483.6021945987,,,,,58.3499550286,-28.0528327446,,,,,249.6502692614,标准无保留意见,,,,12617678.51,-39.8836727624
002511.SZ,002511,中顺洁柔,10147967,通用,2025-09-30 00:00:00,三季报,2025三季报,058001001,2025-10-28 00:00:00,2025-10-28 00:00:00,CNY,6570726744.85,,,,,,,,,,,,3365441.15,68807973.51,,0.0,6642900159.51,3981871587.94,,,,,,666459787.94,288971551.93,865211818.72,,0.0,5802514746.53,,0.0,840385412.98,,11820588.99,1824328.0,,,623110161.76,,0.0,636755078.75,192185776.05,,,,,599950148.76,,0.0,792135924.81,,0.0,-155380846.06,11640098.8,11640098.8,2072700304.55,,19626816.01,,0.0,2103967219.36,1924058122.45,101096047.34,,,224366097.21,,,0.0,2249520267.0,,0.0,-145553047.64,-17582497.37,,0.0,521869021.91,1487510239.46,,0.0,2009379261.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1694791139,,,,,,,,,,,,,-26.3288415193,,,0.830725608,-18.9158862559,,,,,,-20.1231643482,-14.3730119774,-10.5287453642,,,-17.6908036374,,,282.1046356758,,-45.3902636864,120.0031040909,,,13.4072670941,,,11.3364967834,-37.0500555799,,,,,-38.8220490581,,,-38.6921769682,,,78.4236398689,1355.01235,1355.01235,0.6306163678,,-50.1767225397,,,0.1934815818,59.1350188162,1.0197639927,,,89.894186528,,,,57.6065265698,,,-121.6402671145,-112.1972057057,,,200.8809174345,-28.0528327446,,,29.6213469637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002511.SZ,002511,中顺洁柔,10147967,通用,2025-06-30 00:00:00,中报,2025中报,058001001,2025-08-20 00:00:00,2025-08-20 00:00:00,CNY,4287042745.66,,,,,,,,,,,,,50852620.04,,0.0,4337895365.7,3098832468.15,,,,,,468669378.44,156399895.96,549309030.76,,0.0,4273210773.31,,0.0,64684592.39,,7166241.93,598968.0,,,622363153.23,,0.0,630128363.16,128337410.84,,,,,703372301.06,,0.0,831709711.9,,0.0,-201581348.74,5315000.0,,1848700304.55,,17564663.92,,0.0,1871579968.47,1403216522.45,16601409.47,,,112093571.87,,,0.0,1531911503.79,,0.0,339668464.68,-11587240.1,,0.0,191184468.23,1487510239.46,,0.0,1678694707.69,151262777.91,151792.68,203790725.16,203790725.16,,6234340.4,1913588.06,,,,27866.56,-185134.57,-5121146.71,34839354.66,-186754.92,-6363230.28,-5502298.96,-860931.32,,92813827.87,-34690644.7,-394765195.75,7625754.12,,0.0,64684592.39,,,,,1678694707.69,1487510239.46,,,,,191184468.23,-1.42792,,,,,,,,,,,,,-24.348927768,,,-1.7767927054,-5.408087634,,,,,,-20.8737769248,-38.1502426936,-17.4981832435,,,-10.7328737573,,,117.4527170736,,-15.9916355112,-26.8863148404,,,13.2713100819,,,12.7657167985,-45.7524719134,,,,,-42.9692663869,,,-43.6472450762,,,78.0198100133,564.375,,-2.3633946209,,50.1863536218,,,-1.8030569276,73.4351516015,-82.1419504182,,,56.295309365,,,,57.3200148952,,,-63.562323854,-176.8420372417,,,156.1542975694,-28.0528327446,,,-2.7993601056,74.0142649602,-96.4737622974,7.5533037561,7.5533037561,,9.7793319598,-22.3586219931,,,,-80.1138084439,-131.4046495138,63.7389644548,524.3039264861,94.0304218374,82.6215824101,85.8178087231,-139.4644690804,,128.081482039,-109.9456786782,38.3702905983,,,,117.4527170736,,,,,-2.7993601056,-28.0528327446,,,,,156.1542975694,,,,,7336671.9,-29.0138962465
002511.SZ,002511,中顺洁柔,10147967,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-25 00:00:00,2026-04-28 00:00:00,CNY,2141745958.35,,,,,,,,,,,,,56506662.96,,0.0,2198252621.31,1572408003.92,,,,,,262103174.32,45461509.06,288558327.54,,0.0,2168531014.84,,0.0,29721606.47,,4242704.65,65950.0,,,649999000.0,,0.0,654307654.65,59431976.59,,,,,1065241686.43,,0.0,1124673663.02,,0.0,-470366008.37,2010000.0,2010000.0,1068137550.54,,24082132.45,,0.0,1094229682.99,767912222.22,9204005.34,,,2933473.09,,,0.0,780049700.65,,0.0,314179982.34,-3915522.63,,0.0,-130379942.19,1487510239.46,,0.0,1357130297.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6024111962,,,,,,,,,,,,,133.8162008812,,,-1.1194424636,3.4261536156,,,,,,-25.3679295392,-69.2447688389,-17.1901352036,,,-8.415373127,,,120.5472659166,,45.046156794,-81.4756557253,,,86.0091433651,,,85.500398832,-41.6332772223,,,,,22.5076925499,,,15.7839332081,,,23.9664821099,151.25,,-19.5358425772,,,,,-17.6199354807,11.6033501237,10.5985828674,,,-77.7338706324,,,,9.9328387064,,,-49.219389179,-144.4535299318,,,3.9706592529,-28.0528327446,,,-29.7454373039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002511.SZ,002511,中顺洁柔,10147967,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-04-25 00:00:00,2026-04-15 00:00:00,CNY,8613046200.97,,,,,,,,,,,,,128679340.54,,0.0,8741725541.51,6351148508.8,,,,,,1049827698.36,469188456.19,1220872690.37,,0.0,9091037353.72,,0.0,-349311812.21,,23490650.16,884392.3,,,599343700.0,,0.0,623718742.46,428780624.53,6100000.0,,,,623339271.64,,0.0,1058219896.17,,0.0,-434501153.71,1580000.0,1580000.0,2310807509.71,,7634104.03,,0.0,2320021613.74,1872777060.94,107749119.77,,,138017559.19,,,0.0,2118543739.9,,0.0,201477873.84,2341778.3,,0.0,-579993313.78,2067503553.24,,0.0,1487510239.46,76056254.13,13346586.43,390665499.72,390665499.72,,11575640.41,4613504.27,,,,-131482.02,889846.61,-21742898.63,40060466.15,-5048100.07,-44755047.15,-21336291.1,-23418756.05,,-738230191.72,385011057.96,-473738107.17,-8873612.55,,0.0,-349311812.21,,,,,1487510239.46,2067503553.24,,,,,-579993313.78,-10.6708491352,,,,,,,,,,,,,-43.4012506349,,,-11.7299299733,2.7829320323,,,,,,15.6922255102,-10.321528351,16.0979109874,,,4.9604176791,,,-128.1251752105,,104.2684171427,-61.8947266737,,,157.2279518114,,,152.7000097711,-6.247035034,148.9795918367,,,,4.126369579,,,-0.5664957016,,,46.8452657741,-98.9634164364,,20.1693484621,,,,,11.7876387085,20.0364899414,3.4778855233,,,438.7822604311,,,,25.3637463467,,,-47.7312940043,-72.69742546,,,-170.851379997,65.5462265559,,,-28.0528327446,-77.0823353236,-29.5234301605,-1.3414637341,-1.3414637341,,20.8201671122,-40.7318750935,,,,-115.2371664799,-60.0681927563,-470.0153719782,17.2206777695,56.0180914809,61.6084600772,77.8698907543,-16.1510088772,,-226.915930668,203.267120638,-252.061539748,-124.3339474994,,,-128.1251752105,,,,,-28.0528327446,65.5462265559,,,,,-170.851379997,标准无保留意见,,,,20988771.42,34.5850995357
002511.SZ,002511,中顺洁柔,10147967,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-29 00:00:00,2025-10-28 00:00:00,CNY,6494771745.79,,,,,,,,,,,,,93398793.95,,0.0,6588170539.74,4910791280.9,,,,,,834359276.38,337477188.68,967027703.19,,0.0,7049655449.15,,0.0,-461484909.41,,21645570.53,829228.3,,,549444650.0,,0.0,571919448.83,305299357.8,6100000.0,,,,980664012.97,,0.0,1292063370.77,,0.0,-720143921.94,800000.0,800000.0,2059711427.16,,39392864.16,,0.0,2099904291.32,1209072733.81,100075513.29,,,118153220.65,,,0.0,1427301467.75,,0.0,672602823.57,-8285923.14,,0.0,-517311930.92,2067503553.24,,0.0,1550191622.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4842621745,,,,,,,,,,,,,-5.4327951354,,,-4.9677516052,11.883945503,,,,,,22.348659051,-2.0508684062,33.3489527069,,,14.7990734616,,,-158.2904765657,,170.5171810488,-59.8916599072,,,490.7943462974,,,454.8843757539,35.0237071019,,,,,14.9934349167,,,19.1151443252,,,26.6392879035,-99.4391231032,,45.904709467,,,,,35.1014677657,21.9108777815,1.5825933046,,,402.2670567041,,,,28.1460839592,,,52.6878847251,-129.0374064408,,,-285.3537823442,65.5462265559,,,1.4528377107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002511.SZ,002511,中顺洁柔,10147967,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-28 00:00:00,2025-08-20 00:00:00,CNY,4349145057.77,,,,,,,,,,,,,67219959.4,,0.0,4416365017.17,3276001500.17,,,,,,592306014.65,252870670.43,665814466.1,,0.0,4786992651.35,,0.0,-370627634.18,,8530390.96,819228.3,,,549444650.0,,0.0,558794269.26,236577435.63,6000000.0,,,,1233321503.16,,0.0,1475898938.79,,0.0,-917104669.53,800000.0,,1893450000.0,,11695246.27,,0.0,1905945246.27,809072733.81,92963172.68,,,71719088.9,,,0.0,973754995.39,,0.0,932190250.88,15079298.41,,0.0,-340462754.42,2067503553.24,,0.0,1727040798.82,86925504.61,4304663.86,189478814.73,189478814.73,,5678974.62,2464649.79,,,,140130.2,589513.25,-14123001.82,5580511.86,-3128444.17,-36615705.93,-38797241.22,2181535.29,,-330516130.67,348801181.12,-640543659.19,,,0.0,-370627634.18,,,,,1727040798.82,2067503553.24,,,,,-340462754.42,-4.7980484433,,,,,,,,,,,,,10.3882549243,,,-5.2961203903,19.6703580064,,,,,,26.493973924,13.3857717553,44.3947046102,,,23.062261245,,,-147.9189898869,,335.63402242,-47.8706248583,,,490.7943462974,,,478.8773511614,112.8654716127,,,,,24.3760384063,,,33.1370168881,,,9.379312831,-99.4341242638,,48.1940795374,,106.9506144727,,,33.7779900189,13.6708943558,-0.8721986568,,,1135.2661214787,,,,20.0159263198,,,51.9827102462,-42.5523366753,,,-184.8987477475,65.5462265559,,,4.6742055356,3.5389217562,35.2792109267,-4.0637319667,-4.0637319667,,18.957512531,-41.7179685662,,,,-84.7554945496,-71.1243627034,,147.8980861151,-59.7648600262,34.5166174313,-5.4497725435,111.4073917978,,-149.2948799856,369.7410374432,-29078.6330587742,,,,-147.9189898869,,,,,4.6742055356,65.5462265559,,,,,-184.8987477475,,,,,10335363.56,39.9798861058
002511.SZ,002511,中顺洁柔,10147967,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-25 00:00:00,2025-04-25 00:00:00,CNY,2198972258.61,,,,,,,,,,,,,24167129.03,,0.0,2223139387.64,1520319521.66,,,,,,351193759.87,147817159.37,348458880.17,,0.0,2367789321.07,,0.0,-144649933.43,,2925072.09,356018.0,,,349444650.0,,0.0,352725740.09,101825104.72,,,,,869530446.83,,0.0,971355551.55,,0.0,-618629811.46,800000.0,,1327470000.0,,,,0.0,1328270000.0,688072733.81,8321992.11,,,13174598.25,,,0.0,709569324.17,,0.0,618700675.83,8808125.33,,0.0,-135770943.73,2067503553.24,,0.0,1931732609.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1655601303,,,,,,,,,,,,,-11.3437678783,,,-1.7988261392,1.2577795584,,,,,,34.1711312342,67.83106684,55.9338482562,,,14.1253876597,,,-176.4792698156,,10457.124873092,11.3814860793,,,1419.2585104995,,,1410.7097855866,64.788666881,,,,,268.4107612129,,,219.921252353,,,-120.7224516359,-99.4335425962,,17.7166318751,,,,,3.9539748273,27.8750421637,-16.2143372424,,,421.5417482515,,,,28.8859022038,,,-14.9210239861,307.0715008468,,,-121.2729629735,65.5462265559,,,2.3634920338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002511.SZ,002511,中顺洁柔,10147967,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-04-25 00:00:00,2025-04-25 00:00:00,CNY,9641921049.95,,,,,,,,,,,,34111023.87,227353681.81,,0.0,9903385755.63,6179185963.29,,,,,,907431500.89,523189621.28,1051588852.88,,0.0,8661395938.34,,0.0,1241989817.29,,11499893.37,2320918.4,,,233001000.0,,0.0,246821811.77,457351535.16,2450000.0,,5810000.0,,598637284.83,,0.0,1064248819.99,,0.0,-817427008.22,152423794.42,,1922959173.27,,,,0.0,2075382967.69,1560173128.9,104127678.32,,,25616574.51,,,0.0,1689917381.73,,0.0,385465585.96,8577133.62,,0.0,818605528.65,1248898024.59,,0.0,2067503553.24,331867383.54,18937622.05,395977392.84,395977392.84,,9580884.29,7784123.89,,,,862903.35,2228415.57,-3814440.75,34175255.52,-11477673.98,-116575285.18,-96412949.72,-20162335.46,,581668658.8,-372830244.11,311543673.67,36465980.5,,0.0,1241989817.29,,,,,2067503553.24,1248898024.59,,,,,818605528.65,11.6503157025,,,,,,,,,,,,18.1914014998,68.0300466882,,,12.5386422234,1.6374693423,,,,,,-0.1485232455,6.561129357,13.2076370983,,,3.0101477194,,,217.0824543882,,5636.6837589834,-78.1513868023,,,221.4734364709,,,191.8419756874,40.5263050233,,,,,156.0078708451,,,90.2851178232,,,-72.1921654727,505.9375743342,,93.6252816033,,,,,103.5378261959,326.5001070072,-22.4121457022,,,59.2847796123,,,,227.4419503418,,,-23.4515848995,-71.9401936815,,,81.4686090721,56.5432016951,,,65.5462265559,-4.8195581573,7.47745223,2.9077689327,2.9077689327,,17.6825410544,-37.9626911475,,,,176.1019511366,-22.0722664313,,-6.5709836358,-1452.5816718917,-306.7450178297,-229.3090041278,-3368.7646797711,,228.6062277226,-440.2330508014,578.0463819206,1096.855179773,,,217.0824543882,,,,,65.5462265559,56.5432016951,,,,,81.4686090721,标准无保留意见,,,,15595167.29,9.36193699
