SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY,USERIGHT_ASSET_AMORTIZE,USERIGHT_ASSET_AMORTIZE_YOY
000554.SZ,000554,泰山石油,10005500,通用,2026-03-31 00:00:00,一季报,2026一季报,058001001,2026-04-24 00:00:00,2026-04-24 00:00:00,CNY,822157300.54,,,,,,,,,,,,,91842.28,,0.0,822249142.82,692452134.18,,,,,,16491221.06,26497257.39,16273126.39,,0.0,751713739.02,,0.0,70535403.8,,,,,,,,,,9169717.29,,,,,,,0.0,9169717.29,,0.0,-9169717.29,,,,,,,,,,,,,7971682.06,,,0.0,7971682.06,,0.0,-7971682.06,,,0.0,53394004.45,304570188.4,,0.0,357964192.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.1496650009,,,,,,,,,,,,,259.0158269512,,,-9.1420846154,-6.7015833315,,,,,,-49.7725729177,-12.4419272147,-11.4846580562,,,-8.7361410863,,,-13.254157423,,,,,,,,,,-32.0636695478,,,,,,,,-32.0636695478,,,32.0636695478,,,,,,,,,,,,,359.4914843788,,,,359.4914843788,,,-359.4914843788,,,,-19.1983155875,-12.6711842021,,,-13.7108908783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000554.SZ,000554,泰山石油,10005500,通用,2025-12-31 00:00:00,年报,2025年报,058001001,2026-04-24 00:00:00,2026-04-24 00:00:00,CNY,3597463938.24,,,,,,,,,,,,,11935014.44,,0.0,3609398952.68,3144247636.32,,,,,,99920709.46,122989049.86,118887473.78,,0.0,3486044869.42,,0.0,123354083.26,,,574494.69,,,,,0.0,574494.69,47958541.6,,,,,,,0.0,47958541.6,,0.0,-47384046.91,,,,,,,,,,76624530.91,587705.13,,43545314.5,,,0.0,120169845.41,,0.0,-120169845.41,,,0.0,-44199809.06,348762531.15,,0.0,304562722.09,155426574.24,842395.64,45779480.23,45779480.23,,11754118.85,1520012.74,,,,-225812.15,4434474.91,,5841001.37,,-611994.47,-9547776.39,8935781.92,,241953709.08,4973987.45,-389375482.55,4059279.24,,0.0,123354083.26,,,,,304562722.09,348762531.15,,,,,-44199809.06,-4.2654293325,,,,,,,,,,,,,70.6215464797,,,-4.1262867603,4.3199372574,,,,,,1.9682444839,-3.8202915296,-16.766552021,,,3.0537213305,,,-67.7081683982,,,18.2678667806,,,,,,18.2678667806,-41.872611402,,,,,,,,-41.872611402,,,42.2287880654,,,,,,,,,,194.2611031124,498.8026191808,,36.2361218161,,,,107.179532536,,,-107.179532536,,,,-118.2662814731,226.5943793698,,,-12.6733250026,55.1642722806,1677.4876145989,-40.8571880723,-40.8571880723,,1.5809110501,12.0812866258,,,,-150.9463623682,488.6287212062,,10.8900643317,,85.3671136599,-319.2959137221,204.6815843533,,132.5729907831,-62.3993697744,-1302.2159390556,1832.2816110283,,,-67.7081683982,,,,,-12.6733250026,226.5943793698,,,,,-118.2662814731,标准无保留意见,,,,36982338.68,-5.914640098
000554.SZ,000554,泰山石油,10005500,通用,2025-09-30 00:00:00,三季报,2025三季报,058001001,2025-10-23 00:00:00,2025-10-23 00:00:00,CNY,2722490597.32,,,,,,,,,,,,,96001.27,,0.0,2722586598.59,2337839845.74,,,,,,81505173.94,86216926.4,56398132.18,,0.0,2561960078.26,,0.0,160626520.33,,,195.58,,,,,0.0,195.58,28188481.84,2204.91,,,,,,0.0,28190686.75,,0.0,-28190491.17,,,,,,,,,,40974343.84,587705.13,,28992112.51,,,0.0,69966456.35,,0.0,-69966456.35,,,0.0,62469572.81,348792934.99,,0.0,411262507.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3280948088,,,,,,,,,,,,,-7.9558991866,,,-5.3281901132,5.5431433426,,,,,,9.1010849682,-13.8049426738,-24.0544137649,,,3.9735921635,,,-60.9908901226,,,-97.0055883028,,,,,,-97.0055883028,-40.7801146355,,,,,,,,-40.7879220347,,,40.7802085615,,,,,,,,,,98.191547536,-96.2312310282,,6.0805824582,,,,45.7501346021,,,-45.7501346021,,,,-80.2410989259,226.6228506716,,,-2.7625952611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000554.SZ,000554,泰山石油,10005500,通用,2025-06-30 00:00:00,中报,2025中报,058001001,2025-08-28 00:00:00,2025-08-28 00:00:00,CNY,1802805466.66,,,,,,,,,,,,,85891.64,,0.0,1802891358.3,1566238089.72,,,,,,44045076.32,60753541.68,34027636.11,,0.0,1705064343.83,,0.0,97827014.47,,,,,,,,,,18664820.22,2204.91,,,,,,0.0,18667025.13,,0.0,-18667025.13,,,,,,,,,,40974343.84,587705.13,,20001450.51,,,0.0,60975794.35,,0.0,-60975794.35,,,0.0,18184194.99,348762531.15,,0.0,366946726.14,91765644.24,,24582737.19,24582737.19,,5872767.05,698610.18,,,,-23378.07,379280.46,,2290500.55,,3467917.32,12824692.7,-9356775.38,,86243095.66,-21089080.48,-143427305.94,30059869.5,,0.0,97827014.47,,,,,366946726.14,348762531.15,,,,,18184194.99,-4.4064708358,,,,,,,,,,,,,-8.3649988505,,,-4.4066675706,13.6424755813,,,,,,-24.0450032271,-2.3597306616,-30.2129034322,,,10.2043110739,,,-71.1268331478,,,,,,,,,,-46.1149801821,,,,,,,,-46.1086146443,,,46.0984507904,,,,,,,,,,391.2387993227,,,0.3728210036,,,,115.7046944959,,,-115.7046944959,,,,-93.4095292105,226.5943793698,,,-4.1173905113,152.5498353217,,9.0280588654,9.0280588654,,-0.8685710984,8.8290290179,,,,-36116.9945778466,-38.9089176201,,-16.3251744608,,3206.9928716645,436.3259443398,-273.8479748133,,-83.0426195524,-4221.5750114018,46.5218370787,171.3477641985,,,-71.1268331478,,,,,-4.1173905113,226.5943793698,,,,,-93.4095292105,,,,,17006356.81,-6.2581781182
000554.SZ,000554,泰山石油,10005500,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-25 00:00:00,2026-04-24 00:00:00,CNY,904957918.48,,,,,,,,,,,,,25581.68,,0.0,904983500.16,742190659.72,,,,,,32833099.4,30262494.99,18384526.38,,0.0,823670780.49,,0.0,81312719.67,,,,,,,,,,13497516.32,,,,,,,0.0,13497516.32,,0.0,-13497516.32,,,,,,,,,,,,,1734892.23,,,0.0,1734892.23,,0.0,-1734892.23,,,0.0,66080311.12,348762531.15,,0.0,414842842.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9757904065,,,,,,,,,,,,,-70.6713066703,,,-3.9819626798,17.7800835052,,,,,,-14.0534217885,0.4208320286,-41.6527855644,,,12.8322621927,,,-61.7384773435,,,,,,,,,,-51.6248257014,,,,,,,,-51.6248257014,,,51.6150799569,,,,,,,,,,,,,-67.0593477466,,,,-67.0593477466,,,67.0593477466,,,,-63.1567785156,226.5943793698,,,44.9774148794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000554.SZ,000554,泰山石油,10005500,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-04-25 00:00:00,2026-04-24 00:00:00,CNY,3757748024.73,,,,,,,,,,,,,6995021.84,,0.0,3764743046.57,3014042875.2,,,,,,97991987.57,127874217.77,142836175.44,,0.0,3382745255.98,,0.0,381997790.59,,,485757.21,,,,,0.0,485757.21,82505928.37,,,,,,,0.0,82505928.37,,0.0,-82020171.16,,,,,,,,,,26039639.66,98146.72,,31963119.56,,,0.0,58002759.22,,0.0,-58002759.22,,,0.0,241974860.21,106787670.94,,0.0,348762531.15,100169047.91,47392.49,77404977.44,77404977.44,,11571188.65,1356169.96,,,,443235.08,753356.87,,5267380.27,,-4182322.31,4353832.33,-8536154.64,,104033451.29,13228468.3,32388148.41,210077.0,,0.0,381997790.59,,,,,348762531.15,106787670.94,,,,,241974860.21,-10.2783015343,,,,,,,,,,,,,31.3012311003,,,-10.2254791943,-22.3291500044,,,,,,12.2253858364,94.6105502606,34.5867312364,,,-18.2850039699,,,609.1523968258,,,-80.8424430256,,,,,,-85.2184689426,85.510633104,,,,,,,,85.510633104,,,-99.1322385304,,,,,,,,,,70.6041822116,,,-5.7232872832,,,,-92.1529529327,,,-17.9716225297,,,,763.1503415049,-25.4673474373,,,226.5943793698,183.9678826216,-99.5789674194,58.7067520056,58.7067520056,,-1.4635692276,-11.4140484193,,,,289.004332172,-79.4083010191,,-34.577186593,,-148.4522405715,329.5570519069,-212.0482923382,,-29.8381160227,447.1384016767,112.6431402241,108.7739967466,,,609.1523968258,,,,,226.5943793698,-25.4673474373,,,,,763.1503415049,标准无保留意见,,,,39307219.23,14.7876308181
000554.SZ,000554,泰山石油,10005500,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-31 00:00:00,2025-10-23 00:00:00,CNY,2875711217.41,,,,,,,,,,,,,104299.21,,0.0,2875815516.62,2215056110.42,,,,,,74706107.61,100025371.61,74261237.52,,0.0,2464048827.16,,0.0,411766689.46,,,6531.5,,,,,0.0,6531.5,47599689.98,,,,,10000.0,,0.0,47609689.98,,0.0,-47603158.48,,,,,,,,,,20674112.67,15594087.47,,27330272.74,,,0.0,48004385.41,,0.0,-48004385.41,,,0.0,316159145.57,106787670.94,,0.0,422946816.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.5415046179,,,,,,,,,,,,,-97.0825264824,,,-10.6376414297,-29.1713089135,,,,,,94.4464430664,-29.1005474234,59.4714944878,,,-26.5211112228,,,404.4267149276,,,-82.5840181469,,,,,,-82.5840181469,73.4250563979,,,,,,,,73.4614904706,,,-73.6750002539,,,,,,,,,,128.7856456432,,,452.1051118454,,,,-91.3347396567,,,-135.2938774652,,,,1286.0849767513,-25.4673474373,,,262.6688331585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000554.SZ,000554,泰山石油,10005500,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-23 00:00:00,2025-08-28 00:00:00,CNY,1885907427.44,,,,,,,,,,,,,93732.35,,0.0,1886001159.79,1378215391.48,,,,,,57988385.48,62221808.78,48759208.77,,0.0,1547184794.51,,0.0,338816365.28,,,6531.5,,,,,0.0,6531.5,34638235.79,,,,,,,0.0,34638235.79,,0.0,-34631704.29,,,,,,,,,,8341023.53,,,19927157.88,,,0.0,28268181.41,,0.0,-28268181.41,,,0.0,275916479.58,106787670.94,,0.0,382704150.52,36335657.92,,22547165.79,22547165.79,,5924223.14,641933.67,,,,-64.55,620844.23,,2737383.12,,-111616.52,2391212.44,-2502828.96,,508587372.48,511675.28,-268197892.57,11077986.8,,0.0,338816365.28,,,,,382704150.52,106787670.94,,,,,275916479.58,-1.3465698127,,,,,,,,,,,,,-95.6774202465,,,-1.4534506155,-29.1214365311,,,,,,131.8162833132,-19.2393046121,4.2474322314,,,-26.0889424864,,,288.7675100234,,,,,,,,,,69.1510836343,,,,,,,,69.1510836343,,,-69.119187948,,,,,,,,,,2213.3809197118,,,528.9753548059,,,,-81.5876951144,,,-119.2994743179,,,,615.7785117024,-25.4673474373,,,326.2630754691,171.2311553633,,7.2191618817,7.2191618817,,0.4296947433,-42.1024131231,,,,99.5600079614,-5.4514964105,,-12.1596990032,,85.4766964364,107.327287037,-107.8542756229,,4560.377624156,100.4649865918,-181.5279665651,148.7271384133,,,288.7675100234,,,,,326.2630754691,-25.4673474373,,,,,615.7785117024,,,,,18141696.49,20.7332635493
000554.SZ,000554,泰山石油,10005500,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-25 00:00:00,2025-04-25 00:00:00,CNY,942426834.14,,,,,,,,,,,,,87224.07,,0.0,942514058.21,630149544.5,,,,,,38201752.86,30135674.42,31508833.04,,0.0,729995804.82,,0.0,212518253.39,,,5620.0,,,,,0.0,5620.0,27901741.99,,,,,,,0.0,27901741.99,,0.0,-27896121.99,,,,,,,0.0,0.0,,,,,5266720.94,,,0.0,5266720.94,,0.0,-5266720.94,,,0.0,179355410.46,106787670.94,,0.0,286143081.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4895767005,,,,,,,,,,,,,,,,1.4989698265,-38.5105960054,,,,,,220.5200944964,51.3668252792,43.7181850557,,,-32.3176608367,,,241.7099917254,,,,,,,,,,157.8018821245,,,,,,,,157.8018821245,,,-157.7499553818,,,,,,,,-100.0,,,,,216.4728229511,,,,216.4728229511,,,-103.5505391942,,,,1540.125133857,-25.4673474373,,,118.7266928041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000554.SZ,000554,泰山石油,10005500,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-04-25 00:00:00,2025-04-25 00:00:00,CNY,4188226581.74,,,,,,,,,,,,,5327460.97,,0.0,4193554042.71,3880532883.79,,,,,,87317131.36,65707752.02,106129463.23,,0.0,4139687230.4,,0.0,53866812.31,750653.64,,2535590.58,,,,,0.0,3286244.22,44475040.05,,,,,,,0.0,44475040.05,,0.0,-41188795.83,,,690000000.0,,,,0.0,690000000.0,690000000.0,15263189.52,0.0,,33903515.13,,,0.0,739166704.65,,0.0,-49166704.65,,,0.0,-36488688.17,143276359.11,,0.0,106787670.94,35274780.72,11256252.41,48772327.87,48772327.87,,11743056.41,1530908.61,,,,-234510.54,3658546.44,0.0,8051289.75,5039321.53,8631845.01,1013563.23,7618281.78,,148276308.15,-3810718.79,-256171709.21,-2394313.63,,0.0,53866812.31,53866812.31,,,,106787670.94,143276359.11,,,,,-36488688.17,19.7112008744,,,,,,,,,,,,,27.358412267,,,18.5507091571,27.81045363,,,,,,21.3262432612,9.105778673,11.5473838361,,,26.8481591882,,,-80.3299817822,,,79.6076527226,,,,,,132.7799350901,15.1740798065,,,,,,,,15.1740798065,,,-10.7113925252,,,,,,,,,360.0,159.8931708789,-100.0,,-3.6274884266,,,,286.8918823959,,,74.2653466484,,,,-180.0259021686,46.6789260871,,,-25.4673474373,209.2302681907,-28.9933131469,16.5773949492,16.5773949492,,0.0218546234,-9.5348903393,,,,-163.0835986088,35.8189124943,,-7.9464071768,2223.1025712886,232.6431430073,123.7072355665,441.284649599,,131.830361814,26.8570805841,-140.8480943895,-156.5981899679,,,-80.3299817822,-80.3299817822,,,,-25.4673474373,46.6789260871,,,,,-180.0259021686,标准无保留意见,,,,34243427.58,32.029429315
