SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY,USERIGHT_ASSET_AMORTIZE,USERIGHT_ASSET_AMORTIZE_YOY
600531.SH,600531,豫光金铅,10002611,通用,2026-03-31 00:00:00,一季报,2026一季报,058001001,2026-04-29 00:00:00,2026-04-29 00:00:00,CNY,18720787265.11,,,,,,,,,,,,,158590555.13,,0.0,18879377820.24,18381336817.9,,,,,,192377595.1,656048604.9,70005775.7,,0.0,19299768793.6,,0.0,-420390973.36,1482538108.39,,,,,0.0,,0.0,1482538108.39,208962631.76,2025258451.36,,,,3309727.62,,0.0,2237530810.74,,0.0,-754992702.35,,,3944821427.3,,,,0.0,3944821427.3,2665473425.31,84036052.99,,,15111155.11,,,0.0,2764620633.41,,0.0,1180200793.89,-1836311.09,,0.0,2980807.09,1677976944.76,,0.0,1680957751.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2919853162,,,,,,,,,,,,,15.2932245074,,,64.6920316884,53.6089555544,,,,,,23.787290604,181.2557669867,68.3125991062,,,55.6862619109,,,54.9485146533,582.0016992535,,,,,-100.0,,,578.7060505211,78.4203090871,474.5322852246,,,,2949.0351174574,,,376.3416644363,,,-200.4391622925,,,-12.1512224511,,,,,-12.1512224511,-15.6796824079,6.7793045876,,,-26.783865929,,,,-15.2078613736,,,-4.0487241988,88.3456845008,,,-90.0015532239,50.6642860442,,,46.9970258643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600531.SH,600531,豫光金铅,10002611,通用,2025-12-31 00:00:00,年报,2025年报,058001001,2026-04-18 00:00:00,2026-04-29 00:00:00,CNY,54954093815.18,,,,,,,,,,,,,509186141.34,,0.0,55463279956.52,52718493258.41,,,,,,621670232.91,1407937774.66,205024243.14,,0.0,54953125509.12,,0.0,510154447.4,799578043.15,180000.0,,,,837000.0,,0.0,800595043.15,405384655.04,2885228686.5,,,,554220.0,,0.0,3291167561.54,,0.0,-2490572518.39,,,14294786772.74,,,,0.0,14294786772.74,11091567473.27,551450774.54,,,73260719.95,,,0.0,11716278967.76,,0.0,2578507804.98,-33831898.66,,0.0,564257835.33,1113719109.43,,0.0,1677976944.76,859848240.6,151289266.66,297247329.74,297247329.74,,8815316.16,1649117.24,,,,51128.59,1743431.69,208581120.2,366135711.55,165168640.31,-10563482.41,-115822562.81,105259080.4,,-3759780816.94,-617919921.87,2845847608.98,-8812820.03,,0.0,510154447.4,,,,,1677976944.76,1113719109.43,,,,,564257835.33,31.2833373296,,,,,,,,,,,,,36.7119496039,,,31.3312137124,32.4460518056,,,,,,24.9559099105,45.3724572791,-6.7940855125,,,32.4499376057,,,-31.2342042267,10.5377663776,-29.4117647059,,,,-90.0336972959,,,9.36999409,-13.830084154,169.6180037062,,,,,,,113.6337686431,,,-208.0260261106,,,15.2908548442,,,,,13.8216439417,-5.5352330833,21.4935754542,,,63.4225429795,,,,-4.280393712,,,709.0010607661,58.3828970973,,,230.4635443249,18.1073696748,,,50.6642860442,6.4895552888,-55.9980976418,5.5141748408,5.5141748408,,0.4483539205,0.0862155047,,,,2122.1319668996,37.1373936591,45304.2773965588,-9.5339111678,233.6155362725,62.0097569177,-214.243274278,1062.8481875569,,-66.4148256521,-347.2622205985,123.7304339802,18.377377007,,,-31.2342042267,,,,,50.6642860442,18.1073696748,,,,,230.4635443249,标准无保留意见,,,,3082478.49,-9.1403760066
600531.SH,600531,豫光金铅,10002611,通用,2025-09-30 00:00:00,三季报,2025三季报,058001001,2025-10-25 00:00:00,2025-10-25 00:00:00,CNY,38046082243.64,,,,,,,,,,,,,398002319.95,,0.0,38444084563.59,37745278190.86,,,,,,440227060.89,964755676.17,253905866.88,,0.0,39404166794.8,,0.0,-960082231.21,693302781.65,180000.0,,,,649111.93,,0.0,694131893.58,340665988.35,1469104845.6,,,,554220.0,,0.0,1810325053.95,,0.0,-1116193160.37,,,10664965723.0,,,,0.0,10664965723.0,7891256781.02,462152205.67,,,14904873.1,,,0.0,8368313859.79,,0.0,2296651863.21,-34372172.44,,0.0,186004299.19,1113719109.43,,0.0,1299723408.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9848408789,,,,,,,,,,,,,32.0341649274,,,21.0897499035,28.4688788548,,,,,,18.5928434044,40.3600383863,68.7074989617,,,28.8141944586,,,-182.8731745796,25.5803982771,-29.4117647059,,,,170.4851796556,,,25.6179522352,27.691495979,67.196063551,,,,,,,58.0434672985,,,-88.2642472537,,,32.3784032791,,,,,14.2894264311,-6.8341216653,21.1189509895,,,-97.0012352219,,,,-10.4870373914,,,13471.7238613761,51.5414837776,,,-61.0464480089,18.1073696748,,,-8.5007591002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600531.SH,600531,豫光金铅,10002611,通用,2025-06-30 00:00:00,中报,2025中报,058001001,2025-08-29 00:00:00,2025-08-29 00:00:00,CNY,24579645306.84,,,,,,,,,,,,,230166191.9,,0.0,24809811498.74,23742312746.65,,,,,,292132116.75,613066040.14,164867580.15,,0.0,24812378483.69,,0.0,-2566984.95,560348290.8,180000.0,,,,837000.0,,0.0,561365290.8,215843336.23,797784853.04,,,,373410.0,,0.0,1014001599.27,,0.0,-452636308.47,,,6638905647.2,,,,0.0,6638905647.2,5961511119.37,143222797.54,,,8519799.48,,,0.0,6113253716.39,,0.0,525651930.81,-26168223.72,,0.0,44280413.67,1113719109.43,,0.0,1157999523.1,484580229.27,66724699.28,143221759.72,143221759.72,,4392927.95,847037.82,,,,45919.59,,120230945.7,205337171.34,-79097493.24,7513072.66,26416681.37,-18903608.71,,-1039802881.17,-521171887.01,602318726.67,-3806409.96,,0.0,-2566984.95,,,,,1157999523.1,1113719109.43,,,,,44280413.67,20.4330581129,,,,,,,,,,,,,14.4758817024,,,20.3749441315,22.974353141,,,,,,18.1502678731,56.8856819982,34.2644642021,,,23.6443497854,,,-100.472823467,44.6087623423,-29.4117647059,,,,248.7782074375,,,44.6863974755,85.1568417969,12.7702337963,,,,,,,23.0560567214,,,-3.8089062491,,,14.0186987998,,,,,6.207188569,8.5163216008,0.3249157099,,,-97.3432512994,,,,2.6213383258,,,78.9133955808,60.5805738769,,,-86.7541117834,18.1073696748,,,-9.3377284759,15.0506851188,416.161723186,1.4177630687,1.4177630687,,0.1126615223,50.8285244568,,,,,,-61.4817295632,28.5060311392,-134.7341246696,114.2916899539,148.5222731208,-1109.3427330446,,46.2658950327,-1702.0923406064,-51.9703868296,31.3325467842,,,-100.472823467,,,,,-9.3377284759,18.1073696748,,,,,-86.7541117834,,,,,1528669.94,-8.8658827337
600531.SH,600531,豫光金铅,10002611,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-30 00:00:00,2026-04-29 00:00:00,CNY,11325889291.79,,,,,,,,,,,,,137554098.09,,0.0,11463443389.88,11966318468.58,,,,,,155409811.59,233256943.29,41592712.65,,0.0,12396577936.11,,0.0,-933134546.23,217380412.69,,,,,1055551.93,,0.0,218435964.62,117118187.29,352505595.15,,,,108550.0,,0.0,469732332.44,,0.0,-251296367.82,,,4490468208.4,,,,0.0,4490468208.4,3161128303.86,78700693.28,,,20639105.44,,,0.0,3260468102.58,,0.0,1230000105.82,-15756490.29,,0.0,29812701.48,1113719109.43,,0.0,1143531810.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3941624214,,,,,,,,,,,,,73.7441415625,,,27.8032721335,33.9776383839,,,,,,17.5379261404,46.9216909156,-12.838286275,,,33.7238541497,,,-210.3405696648,19.5633972719,,,,,,,,20.1439710834,177.8141726909,34.5097710343,,,,,,,54.403479243,,,-105.2872132909,,,43.8906822226,,,,,35.3673648845,39.7784238752,3.9648716525,,,-93.3092017019,,,,23.2366223938,,,83.1588180625,50.2909766082,,,-86.246092564,18.1073696748,,,-1.3967021266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600531.SH,600531,豫光金铅,10002611,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-04-26 00:00:00,2026-04-29 00:00:00,CNY,41859153593.29,,,,,,,,,,,,,372451817.72,,0.0,42231605411.01,39803748424.15,,,,,,497511669.0,968503801.21,219969134.22,,0.0,41489733028.58,,0.0,741872382.43,723352813.57,255000.0,,,,8398300.0,,0.0,732006113.57,470448010.84,1070117220.23,,,,,,0.0,1540565231.07,,0.0,-808559117.5,45000.0,45000.0,12398890434.16,,160000000.0,,0.0,12558935434.16,11741486096.14,453892950.7,,,44829017.23,,,0.0,12240208064.07,,0.0,318727370.09,-81293257.58,,0.0,170747377.44,942971731.99,,0.0,1113719109.43,807448428.41,343824377.02,281713172.84,281713172.84,,8775968.76,1647696.67,,,,2300.88,1271302.92,-461418.99,404721499.82,49508677.61,-27805777.36,-36857610.74,9051833.38,,-2259282369.95,-138156073.42,1271998430.59,-10797031.15,,0.0,741872382.43,,,,,1113719109.43,942971731.99,,,,,170747377.44,19.7129869769,,,,,,,,,,,,,67.9471817588,,,20.0169757175,17.7642932219,,,,,,16.9495940678,31.5381009489,65.3904956023,,,18.2238915362,,,690.7131202355,-43.7721307077,-15.0,,,,,,,-43.1165310867,52.8582000157,5.1385433414,,,,,,,16.0291880944,,,-1877.5317639369,-55.0,-55.0,9.8069421624,,-69.0082724669,,,6.3604233403,12.6586142564,17.0036767551,,,-93.9933462963,,,,5.9168129075,,,26.746981663,-211.1517184215,,,-38.6411683012,41.8653354763,,,18.1073696748,39.2004191385,182.7314816905,3.8090489807,3.8090489807,,-6.7744739863,152.9604189452,,,,112.6410239928,-88.5339414297,99.0455285224,17.7894156267,272.2374161567,-880.9835811703,-690.0048981335,10.0413795054,,-54.5899268858,-138.7225058624,1991.649723243,2.8335394141,,,690.7131202355,,,,,18.1073696748,41.8653354763,,,,,-38.6411683012,标准无保留意见,,,,3392572.36,40.725673448
600531.SH,600531,豫光金铅,10002611,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-30 00:00:00,2025-10-25 00:00:00,CNY,31446982917.25,,,,,,,,,,,,,301438889.07,,0.0,31748421806.32,29380873038.93,,,,,,371208791.57,687343553.95,150500640.72,,0.0,30589926025.17,,0.0,1158495781.15,552078820.55,255000.0,,,,239980.59,,0.0,552573801.14,266788313.3,878671910.33,,,,0.0,,0.0,1145460223.63,,0.0,-592886422.49,45000.0,45000.0,8056424204.27,701839622.64,573233080.36,,0.0,9331541907.27,8470114726.63,381568864.24,,,497033752.32,,,0.0,9348717343.19,,0.0,-17175435.92,-70931128.56,,0.0,477502794.18,942971731.99,,0.0,1420474526.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6605182165,,,,,,,,,,,,,94.8511306452,,,15.0935167565,10.0986636622,,,,,,17.0500866311,35.2107074039,62.1285409727,,,10.8159472646,,,6080.2980634151,-31.0402247081,-15.0,,,,-59.5835778163,,,-31.0992103769,24.3311716961,13.1212573811,,,,-100.0,,,15.2292128956,,,-208.656252498,,,-11.5025833421,,166.3182925578,,,0.1365880499,5.678684564,2.1576609282,,,20.6872411484,,,,6.2316113278,,,-103.3125387616,-731.7989485579,,,59.9609869489,41.8653354763,,,47.4734443881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600531.SH,600531,豫光金铅,10002611,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-31 00:00:00,2025-08-29 00:00:00,CNY,20409384011.32,,,,,,,,,,,,,201060859.7,,0.0,20610444871.02,19306718954.17,,,,,,247254722.32,390772460.77,122793161.34,,0.0,20067539298.6,,0.0,542905572.42,387492626.12,255000.0,,,,239980.59,,0.0,387987606.71,116573243.6,707442758.77,,,,,,0.0,824016002.37,,0.0,-436028395.66,45000.0,45000.0,5822646387.9,,428209080.0,,0.0,6250900467.9,5493653886.74,142758951.28,,,320685184.79,,,0.0,5957098022.81,,0.0,293802445.09,-66384080.88,,0.0,334295540.97,942971731.99,,0.0,1277267272.96,421188477.73,-21104610.2,141219600.38,141219600.38,,4387984.38,561589.94,,,,,,312140042.47,159787964.44,227722719.35,-52569518.96,-54442382.17,1872863.21,,-1935089235.79,32530702.12,1254057001.32,-5543251.98,,0.0,542905572.42,,,,,1277267272.96,942971731.99,,,,,334295540.97,13.6006619546,,,,,,,,,,,,,99.4334274694,,,14.0796265506,9.1391737375,,,,,,19.0540142388,45.5679572809,122.5759941755,,,10.1323267826,,,451.2145516766,-26.1348070798,-15.0,,,,-58.9425851155,,,-26.1848898757,-29.7775786247,15.0214480412,,,,,,,5.1310839165,,,-68.8868727149,,,4.4508654516,,119.3204181853,,,8.33871977,17.0587972398,-44.1587414984,,,5.2700473036,,,,13.3960771932,,,-43.1079047993,-1030.0777922876,,,201.7087990045,41.8653354763,,,64.7033373239,15.5118594229,-118.5610333713,4.8347032156,4.8347032156,,-12.7568430138,191.9542800557,,,,,,238.0980711049,32.986240666,53.8952126826,-314.5162922453,-169.8334342274,-95.8084958005,,-29.7119317851,-91.5935430576,374.4070023309,0.2284633732,,,451.2145516766,,,,,64.7033373239,41.8653354763,,,,,201.7087990045,,,,,1677384.92,124.0485039051
600531.SH,600531,豫光金铅,10002611,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-30 00:00:00,2025-04-30 00:00:00,CNY,8890430359.22,,,,,,,,,,,,,79170495.68,,0.0,8969600854.9,8931578891.02,,,,,,132220991.72,158762768.0,47719016.61,,0.0,9270281667.35,,0.0,-300680812.45,181811840.12,,,,,,,0.0,181811840.12,42157023.94,262066905.95,,,,,,0.0,304223929.89,,0.0,-122412089.77,20000.0,20000.0,3120749821.35,,196475965.5,,0.0,3317245786.85,2261528078.67,75699312.69,,,308469998.95,,,0.0,2645697390.31,,0.0,671548396.54,-31697444.88,,0.0,216758049.44,942971731.99,,0.0,1159729781.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2148807696,,,,,,,,,,,,,25.4374031147,,,3.3765318091,7.5826152915,,,,,,23.2634705787,68.4146667471,36.7644964627,,,8.5704721697,,,-317.6652660453,-21.8509353254,,,,,,,,-21.8509353254,-47.9975443654,-0.9287096482,,,,,,,-12.5155858705,,,-6.3537942705,,,22.8250212359,,0.631193801,,,21.2420100184,2.3297160282,39.4042641215,,,10.3878088491,,,,4.0063488685,,,249.2761625549,-93658.3979267913,,,0.6572871661,41.8653354763,,,31.7818462926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600531.SH,600531,豫光金铅,10002611,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-04-13 00:00:00,2025-04-26 00:00:00,CNY,34966259426.29,,,,,,,,,,,,,221767232.9,,0.0,35188026659.19,33799505210.94,,,,,,425406922.5,736291457.93,132999864.0,,0.0,35094203455.37,,0.0,93823203.82,1286466698.23,300000.0,42000.0,43400.55,,,,0.0,1286852098.78,307767598.2,1017816289.08,,,,2155500.0,,0.0,1327739387.28,,0.0,-40887288.5,100000.0,100000.0,11291536026.77,,516266800.0,,0.0,11807902826.77,10422182248.24,387930502.09,,,746322652.2,,,0.0,11556435402.53,,0.0,251467424.24,-26126565.52,,0.0,278276774.04,664694957.95,,0.0,942971731.99,580061779.56,121608097.89,271376316.04,271376316.04,,9413697.23,651365.41,,,,-18201.69,11087532.06,-48342878.84,343597510.58,-28744438.18,3560353.64,-4665491.42,8225845.06,,-1461468037.06,356784950.62,-67242810.07,-11111890.96,,0.0,93823203.82,,,,,942971731.99,664694957.95,,,,,278276774.04,19.1185639655,,,,,,,,,,,,,-5.0515910959,,,18.9079823205,19.8500628968,,,,,,14.136968358,11.2609411989,21.7429212577,,,19.5908521638,,,-62.0807643758,-6.3181752546,-94.3449845991,-90.7637092943,,,,,,-7.229392009,-18.8538816498,-7.6325713625,,,,,,,-10.3603796786,,,56.5323001288,,,38.1179385815,,-30.5555693805,,,32.3947390009,28.6721510191,8.5556636124,,,-27.7408659559,,,,21.7749412078,,,144.0178858963,-1718.5904155065,,,166.3581477476,-38.6841508231,,,41.8653354763,36.6579957258,6.8816267913,8.597848893,8.597848893,,20.2887509206,53.7287430523,,,,89.9135130804,3.1158850994,-186.3373860132,28.1541902477,94.6392437789,136.1439668109,77.3354024075,-23.3696718225,,-8268.0796432267,188.8194815329,-260.9284323761,-3.5997e-06,,,-62.0807643758,,,,,41.8653354763,-38.6841508231,,,,,166.3581477476,标准无保留意见,,,,2410770.03,165.9587880548
