SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY,USERIGHT_ASSET_AMORTIZE,USERIGHT_ASSET_AMORTIZE_YOY
601857.SH,601857,中国石油,10016863,通用,2026-03-31 00:00:00,一季报,2026一季报,058001001,2026-04-30 00:00:00,2026-04-30 00:00:00,CNY,736813000000,,,,,,,,,,,,,30151000000,,0.0,766964000000,475255000000,,,,,,40308000000,90583000000,76346000000,,0.0,682492000000,,0.0,84472000000,19923000000,4734000000,112000000,174000000.0,,,,0.0,24943000000,54729000000,28791000000.0,,,,,,0.0,83520000000,,0.0,-58577000000,37000000.0,37000000.0,159022000000,,,,0.0,159059000000,113421000000,5197000000,727000000.0,,8268000000.0,,39733000000.0,0.0,166619000000,,0.0,-7560000000,-1903000000.0,,0.0,16432000000,206163000000.0,,0.0,222595000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.4607531013,,,,,,,,,,,,,2.0200311295,,,-16.8364713587,-23.2917770941,,,,,,2.8816457796,-0.1510141093,129.4119414646,,,-12.8073178833,,,-39.4448586339,-34.2410139618,15.5479619234,-53.1380753138,,,,,,-27.9790950827,-5.1260271123,40.061295972,,,,,,,6.7457375834,,,-34.3231901672,-68.9075630252,-68.9075630252,8.2489244677,,,,,8.1864742251,-22.4832214765,-13.2676902537,-1.4905149051,,156.8499534017,,,,7.130502993,,,11.1215612509,-1499.2647058824,,,-81.2242192945,19.5272550179,,,-14.3862091777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601857.SH,601857,中国石油,10016863,通用,2025-12-31 00:00:00,年报,2025年报,058001001,2026-03-30 00:00:00,2026-03-30 00:00:00,CNY,3080808000000,,,,,,,,,,,,,99678000000,,0.0,3180486000000,2057292000000,,,,,,185223000000,394382000000,131079000000,,0.0,2767976000000,,0.0,412510000000,105246000000,23946000000,1726000000,1438000000.0,,,,0.0,132356000000,292789000000,105169000000.0,,103000000.0,,,,0.0,398061000000,,0.0,-265705000000,17291000000.0,17291000000.0,610158000000,,,,0.0,627449000000,616837000000,111199000000,10795000000.0,,10748000000.0,,,0.0,738784000000,,0.0,-111335000000,-1785000000.0,,0.0,33685000000,172477000000.0,,0.0,206162000000.0,172005000000.0,17691000000.0,215818000000.0,215818000000.0,,5178000000.0,3807000000.0,,,,-529000000.0,9257000000.0,-2515000000.0,10606000000.0,-20466000000.0,-1826000000.0,,,,15196000000.0,-1150000000.0,-31499000000.0,,7436000000.0,0.0,412510000000.0,,,,,206162000000.0,172477000000.0,,,,,33685000000.0,-2.6382537631,,,,,,,,,,,,,27.5976394987,,,-1.9097837441,-4.2086344334,,,,,,3.0872236693,-0.4385045908,16.6162523799,,,-2.3943563138,,,1.4704869481,104.8344718865,9.3125171186,130.7486631016,736.0465116279,,,,,78.3605320253,-3.2585387129,33.3075597019,,836.3636363636,,,,,4.3262552614,,,13.5488552028,622.5658169662,622.5658169662,-2.5207049922,,,,,-0.1400540163,-9.6638372406,4.6490179655,-3.0882484963,,-11.48810014,,,,-8.4762854541,,,37.7585590018,-156.3624881591,,,144.018869897,-30.7324066972,,,19.5301402506,-6.3903084132,23.9039081104,2.2882601071,2.2882601071,,4.0385774563,117.9164281626,,,,13.7030995106,-9.9776329865,46.180184036,-15.5035054175,-71.4932126697,69.4393305439,,,,52.9695993557,90.7258064516,-10.1556216122,,-5.3341820496,,1.4704869481,,,,,19.5301402506,-30.7324066972,,,,,144.018869897,标准无保留意见,,,,12805000000.0,-5.9631343174
601857.SH,601857,中国石油,10016863,通用,2025-09-30 00:00:00,三季报,2025三季报,058001001,2025-10-31 00:00:00,2025-10-31 00:00:00,CNY,2308835000000,,,,,,,,,,,,,71757000000,,0.0,2380592000000,1560205000000,,,,,,118055000000,266473000000,92759000000,,0.0,2037492000000,,0.0,343100000000,54680000000,18955000000,1536000000,47000000.0,,,,0.0,75218000000,177658000000,84142000000.0,,17000000.0,,,,0.0,261817000000,,0.0,-186599000000,498000000.0,498000000.0,477372000000,,,,0.0,477870000000,479636000000,100027000000,7433000000.0,,8718000000.0,,,0.0,588381000000,,0.0,-110511000000,1718000000.0,,0.0,47708000000,172477000000.0,,0.0,220185000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2411704925,,,,,,,,,,,,,46.8985424173,,,-2.2353382288,-1.9596076386,,,,,,3.2274142213,-13.2845855462,3.2789988198,,,-3.108712689,,,3.2939044253,58.4009269988,11.5065592094,170.8994708995,-93.7583001328,,,,,42.3531860936,-5.1853512227,34.5992033657,,-86.2903225806,,,,,4.7221922235,,,5.3623232508,117.4672489083,117.4672489083,3.6213150303,,,,,3.6778776268,-9.4621557187,-1.0681752994,-22.7419187195,,13.7080996478,,,,-7.8548306519,,,37.7819940434,280.6519453207,,,209.4646995388,-30.7324066972,,,7.1887565841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601857.SH,601857,中国石油,10016863,通用,2025-06-30 00:00:00,中报,2025中报,058001001,2025-08-27 00:00:00,2025-08-27 00:00:00,CNY,1498470000000,,,,,,,,,,,,,53671000000,,0.0,1552141000000,986955000000,,,,,,77237000000,197584000000,63302000000,,0.0,1325078000000,,0.0,227063000000,32101000000,10834000000,1124000000,28000000.0,,,,0.0,44087000000,114795000000,50438000000.0,,13000000.0,,,,0.0,165246000000,,0.0,-121159000000,498000000.0,498000000.0,329324000000,,,,0.0,329822000000,324924000000,53797000000,5959000000.0,,6013000000.0,,,0.0,384734000000,,0.0,-54912000000,655000000.0,,0.0,51647000000,172477000000.0,,0.0,224124000000.0,93666000000.0,510000000.0,111345000000.0,111345000000.0,,2329000000.0,1253000000.0,,,,-992000000.0,265000000.0,-5082000000.0,6328000000.0,-7874000000.0,-2231000000.0,,,,12111000000.0,-57590000000.0,61807000000.0,,4898000000.0,0.0,227063000000.0,,,,,224124000000.0,172477000000.0,,,,,51647000000.0,-12.7335305628,,,,,,,,,,,,,72.8980091489,,,-11.2129768294,-17.318362276,,,,,,4.5240479606,-3.8193058463,11.568966125,,,-13.3790447154,,,3.9575311672,30.2324637916,60.0768321513,203.7837837838,-96.0507757405,,,,,35.6690054161,-2.5161772449,-10.0942942194,,8.3333333333,,,,,-4.9605742188,,,14.2995579134,1.8404907975,1.8404907975,14.4666548489,,,,,14.4452309571,-10.6706219054,3.0435948514,15.8662259382,,14.4679230916,,,,-8.6572110979,,,58.7146444521,170.0534759358,,,190.7727999719,-30.7324066972,,,16.6680548036,-6.1509944392,136.1111111111,4.0947973636,4.0947973636,,-3.5211267606,20.8293153327,,,,-277.1863117871,-72.9038854806,41.1396803336,-6.8452819078,-591.3081650571,62.9770992366,,,,618.8946015424,-8.9213776408,3.5657433938,,-8.380097269,,3.9575311672,,,,,16.6680548036,-30.7324066972,,,,,190.7727999719,,,,,6421000000.0,2.1476296532
601857.SH,601857,中国石油,10016863,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-30 00:00:00,2026-04-30 00:00:00,CNY,892682000000,,,,,,,,,,,,,29554000000,,0.0,922236000000,619562000000,,,,,,39179000000,90720000000,33279000000,,0.0,782740000000,,0.0,139496000000,30297000000,4097000000,239000000,,,,,0.0,34633000000,57686000000,20556000000.0,,,,,,0.0,78242000000,,0.0,-43609000000,119000000.0,119000000.0,146904000000,,,,0.0,147023000000,146318000000,5992000000,738000000.0,,3219000000.0,,,0.0,155529000000,,0.0,-8506000000,136000000.0,,0.0,87517000000,172482000000.0,,0.0,259999000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1929835698,,,,,,,,,,,,,103.1481990652,,,2.8470870051,-3.4757708702,,,,,,5.7548519448,1.7919055687,91.1817085081,,,-0.3448982684,,,25.3817737311,8.2577002787,110.6426735219,74.4525547445,,,,,,12.6459586925,4.4355130712,-42.7616740456,,,,,,,-14.1603308868,,,27.8044500364,-9.1603053435,-9.1603053435,3.4156506068,,,,,3.404063777,-26.1773342348,-15.0673281361,-18.0910099889,,36.1099365751,,,,-25.0903083488,,,87.0016351106,-53.1034482759,,,712.1782316732,-30.7303986731,,,10.7769327454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601857.SH,601857,中国石油,10016863,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-03-31 00:00:00,2026-03-30 00:00:00,CNY,3164290000000,,,,,,,,,,,,,78119000000,,0.0,3242409000000,2147680000000,,,,,,179676000000,396119000000,112402000000,,0.0,2835877000000,,0.0,406532000000,51381000000,21906000000,748000000,172000000.0,,,,0.0,74207000000,302651000000,78892000000.0,,11000000.0,,,,0.0,381554000000,,0.0,-307347000000,2393000000.0,2393000000.0,625936000000,,,,0.0,628329000000,682824000000,106259000000,11139000000.0,,12143000000.0,,5979000000.0,0.0,807205000000,,0.0,-178876000000,3167000000.0,,0.0,-76524000000,249001000000.0,,0.0,172477000000.0,183747000000.0,14278000000.0,210990000000.0,210990000000.0,,4977000000.0,1747000000.0,,,,-613000000.0,10283000000.0,-4673000000.0,12552000000.0,-11934000000.0,-5975000000.0,,,,9934000000.0,-12400000000.0,-28595000000.0,,7855000000.0,0.0,406532000000.0,,,,,172477000000.0,249001000000.0,,,,,-76524000000.0,-2.732821959,,,,,,,,,,,,,-6.948017915,,,-2.8388629086,-0.9402393378,,,,,,2.7783021296,-4.5763111998,-8.0924619171,,,-1.5422704379,,,-11.0135340716,-32.4538570752,16.7572753438,-21.9206680585,0.5847953216,,,,,-22.6680144645,7.1300635734,15.2953555666,,-98.5806451613,,,,,8.4857083555,,,-20.1747800587,-47.887630662,-47.887630662,-2.0177638355,,,,,-2.3451317806,1.2129414014,-0.3077298357,22.6086956522,,34.1471498011,,,,2.1416459989,,,-21.7986953739,-11.437360179,,,-232.3692722838,30.2374601182,,,-30.7324066972,1.7645006397,-50.6907031358,2.6685352252,2.6685352252,,-3.0957943925,-38.224893918,,,,-23.0923694779,-13.018101844,-132.719123506,-30.6174340832,-24.9110320285,-1239.6860986547,,,,151.7881347096,17.3443540861,-193.0584483207,,-0.1652262328,,-11.0135340716,,,,,-30.7324066972,30.2374601182,,,,,-232.3692722838,标准无保留意见,,,,13617000000.0,13.4182908546
601857.SH,601857,中国石油,10016863,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-30 00:00:00,2025-10-31 00:00:00,CNY,2386175000000,,,,,,,,,,,,,48848000000,,0.0,2435023000000,1591390000000,,,,,,114364000000,307296000000,89814000000,,0.0,2102864000000,,0.0,332159000000,34520000000,16999000000,567000000,753000000.0,,,,0.0,52839000000,187374000000,62513000000.0,,124000000.0,,,,0.0,250011000000,,0.0,-197172000000,229000000.0,229000000.0,460689000000,,,,0.0,460918000000,529763000000,101107000000,9621000000.0,,7667000000.0,,,0.0,638537000000,,0.0,-177619000000,-951000000.0,,0.0,-43583000000,249001000000.0,,0.0,205418000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0441097373,,,,,,,,,,,,,-22.9514661115,,,-0.636735007,-0.2113170634,,,,,,4.1196660567,-2.65338706,0.5125565155,,,-0.3205779979,,,-2.5926686217,-20.8365821217,24.9558953249,-18.6513629842,395.3947368421,,,,,-8.9908541311,6.9638932496,30.2897040434,,-32.2404371585,,,,,11.9428847755,,,-19.2964623455,-44.6859903382,-44.6859903382,-6.5873035184,,,,,-6.6192588991,1.2472359562,7.7807862869,32.6302729529,,-16.0976143576,,,,1.9729056841,,,-33.9580520842,-129.839974898,,,-194.1012630897,30.2374601182,,,-13.5100313678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601857.SH,601857,中国石油,10016863,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-27 00:00:00,2025-08-27 00:00:00,CNY,1717120000000,,,,,,,,,,,,,31042000000,,0.0,1748162000000,1193681000000,,,,,,73894000000,205430000000,56738000000,,0.0,1529743000000,,0.0,218419000000,24649000000,6768000000,370000000,709000000.0,,,,0.0,32496000000,117758000000,56101000000.0,,12000000.0,,,,0.0,173871000000,,0.0,-141375000000,489000000.0,489000000.0,287703000000,,,,0.0,288192000000,363737000000,52208000000,5143000000.0,,5253000000.0,,,0.0,421198000000,,0.0,-133006000000,-935000000.0,,0.0,-56897000000,249001000000.0,,0.0,192104000000.0,99805000000.0,216000000.0,106965000000.0,106965000000.0,,2414000000.0,1037000000.0,,,,-263000000.0,978000000.0,-8634000000.0,6793000000.0,-1139000000.0,-6026000000.0,,,,-2334000000.0,-52873000000.0,59679000000.0,,5346000000.0,0.0,218419000000.0,,,,,192104000000.0,249001000000.0,,,,,-56897000000.0,10.6908119509,,,,,,,,,,,,,-38.3610333393,,,9.1484524895,14.454236274,,,,,,5.2936063495,1.0974409449,-10.8159512095,,,10.8564848532,,,-1.482594066,-0.081073412,29.5063145809,-0.5376344086,786.25,,,,,7.0814248525,4.7501289829,50.9917911452,,-93.4426229508,,,,,16.1028606533,,,-18.3955983217,113.5371179039,113.5371179039,-16.6300580715,,,,,-16.5437375659,-2.0719752957,11.5698593837,71.0911510313,,-9.2118907708,,,,-0.6638947391,,,-69.0209932395,-121.3567839196,,,-303.3270199764,30.2374601182,,,-12.3505176276,5.5210767263,-85.2156057495,3.3468275669,3.3468275669,,-4.3202536663,-4.8623853211,,,,-77.7027027027,15.1943462898,-420.4339963834,-26.0666086199,82.9898446834,-521.3986013986,,,,-25.7543103448,-101.6744860205,91.0217015556,,-22.9793977813,,-1.482594066,,,,,-12.3505176276,30.2374601182,,,,,-303.3270199764,,,,,6286000000.0,6.7776456599
601857.SH,601857,中国石油,10016863,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-30 00:00:00,2025-04-30 00:00:00,CNY,882158000000,,,,,,,,,,,,,14548000000,,0.0,896706000000,641872000000,,,,,,37047000000,89123000000,17407000000,,0.0,785449000000,,0.0,111257000000,27986000000,1945000000,137000000,677000000.0,,,,0.0,30745000000,55236000000,35913000000.0,,,,,,0.0,91149000000,,0.0,-60404000000,131000000.0,131000000.0,142052000000,,,,0.0,142183000000,198202000000,7055000000,901000000.0,,2365000000.0,,,0.0,207622000000,,0.0,-65439000000,290000000.0,,0.0,-14296000000,249001000000.0,,0.0,234705000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1191620459,,,,,,,,,,,,,-56.6352688685,,,7.4360025017,12.5419924957,,,,,,5.6463341603,16.7876611804,-34.4146791756,,,10.8983988931,,,-11.9676852716,2975.3846153846,-7.4250356973,-16.9696969697,33750.0,,,,,867.4323473883,8.5250604161,54.5708874925,,,,,,,22.9268095322,,,14.8891800876,227.5,227.5,-29.1164758835,,,,,-29.0652657627,1.1683757586,39.0970031546,134.025974026,,-23.5864297254,,,,1.7355938848,,,-1698.7630566245,140.2777777778,,,-128.0022721486,30.2374601182,,,-3.1117514232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601857.SH,601857,中国石油,10016863,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-03-26 00:00:00,2025-03-31 00:00:00,CNY,3253194000000,,,,,,,,,,,,,83952000000,,0.0,3337146000000,2168065000000,,,,,,174819000000,415116000000,122299000000,,0.0,2880299000000,,0.0,456847000000,76068000000,18762000000,958000000,171000000.0,,,,0.0,95959000000,282508000000,68426000000.0,,775000000.0,,,,0.0,351709000000,,0.0,-255750000000,4592000000.0,4592000000.0,638826000000,,,,0.0,643418000000,674641000000,106587000000,9085000000.0,,9052000000.0,,,0.0,790280000000,,0.0,-146862000000,3576000000.0,,0.0,57811000000,191190000000.0,,0.0,249001000000.0,180561000000.0,28956000000.0,205506000000.0,205506000000.0,,5136000000.0,2828000000.0,,,,-498000000.0,11822000000.0,-2008000000.0,18091000000.0,-9554000000.0,-446000000.0,,,,-19182000000.0,-15002000000.0,30728000000.0,,7868000000.0,0.0,456847000000.0,,,,,249001000000.0,191190000000.0,,,,,57811000000.0,-3.690594362,,,,,,,,,,,,,-67.8683379581,,,-8.2982975061,-7.1499662958,,,,,,7.7154845746,-7.5535482836,-59.0993762855,,,-11.2488152331,,,16.0193311798,49.337416809,36.5402809111,31.4128943759,-96.406808153,,,,,36.7599692159,15.8997669763,16.1238862961,,68.4782608696,,,,,16.0231182601,,,-9.7776118058,768.0529300567,768.0529300567,-26.2621948686,,,,,-25.7774747744,-24.310664188,39.2729743503,-4.8392165078,,-28.8923802042,,,,-19.4077035254,,,-29.1514602552,-51.1275112751,,,6.2682671274,39.7700107465,,,30.2374601182,10.5410087974,-22.2302795907,5.2064135643,5.2064135643,,3.9465695203,48.1403876375,,,,44.9723756906,-44.1093040847,-181.4935064935,-7.7648618334,-185.763016158,96.6713933876,,,,40.9239297813,25.4633079942,231.5917947839,,-41.401653385,,16.0193311798,,,,,30.2374601182,39.7700107465,,,,,6.2682671274,标准无保留意见,,,,12006000000.0,1.1116725619
