SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY,USERIGHT_ASSET_AMORTIZE,USERIGHT_ASSET_AMORTIZE_YOY
600009.SH,600009,上海机场,10002260,通用,2026-03-31 00:00:00,一季报,2026一季报,058001001,2026-04-30 00:00:00,2026-04-30 00:00:00,CNY,3301529274.23,,,,,,,,,,,,,198471849.37,,0.0,3500001123.6,697380194.73,,,,,,1673614786.17,243357481.53,225225611.32,,0.0,2839578073.75,,0.0,660423049.85,4971835459.66,16748833.09,93873.56,,,,,0.0,4988678166.31,365186971.75,3898054400.0,,,,,,0.0,4263241371.75,,0.0,725436794.56,,,2000000000.0,,,,0.0,2000000000.0,2000000000.0,16318530.0,,,554116562.15,,,0.0,2570435092.15,,0.0,-570435092.15,-5587096.39,,0.0,809837655.87,16683317470.88,,0.0,17493155126.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.031311811,,,,,,,,,,,,,78.0788097309,,,9.5086747646,0.5589917768,,,,,,8.775738457,39.3280137241,165.757198087,,,13.9701961315,,,-6.2678658115,58.4395829959,29.4862025034,117.9113201647,,,,,,58.3215417775,-15.5380997635,239.5515699598,,,,,,,169.762302866,,,-53.81175661,,,0.0,,,,,0.0,-25.9259259259,-33.1038113476,,,-39.8728657799,,,,-29.4992548429,,,65.3435027748,-11473.6575710653,,,28.7136508758,12.4573195402,,,13.1187165419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600009.SH,600009,上海机场,10002260,通用,2025-12-31 00:00:00,年报,2025年报,058001001,2026-04-30 00:00:00,2026-04-30 00:00:00,CNY,13840322908.38,,,,,,,,,,,,3149288.53,1032034060.47,,0.0,14875506257.38,3017311552.21,,,,,,4485238252.83,824569829.16,566654726.74,,0.0,8893774360.94,,0.0,5981731896.44,5966942052.66,678771659.91,195221475.25,,,,,0.0,6840935187.82,1306646770.05,5488126923.14,,,,,,0.0,6794773693.19,,0.0,46161494.63,,,4014000000.0,,,,0.0,4014000000.0,4707000000.0,1573783062.02,255237183.58,,1905320114.22,,,0.0,8186103176.24,,0.0,-4172103176.24,-7716496.06,,0.0,1848073718.77,14835243752.11,,0.0,16683317470.88,2410579187.36,81842226.72,1553513937.26,1553513937.26,,121178153.43,69377244.47,,,,-5434324.78,1916002.19,-17492178.31,679755619.87,-820988123.44,360920181.83,360920181.83,,,2195650.17,-69467931.31,423669618.7,38453532.98,,0.0,5981731896.44,,,,,16683317470.88,14835243752.11,,,,,1848073718.77,5.5035234267,,,,,,,,,,,,,16.4688368818,,,6.2198189369,1.0202825703,,,,,,7.4978667746,12.1497385055,-2.1597556611,,,4.958156258,,,8.1527836608,356.2851990899,36.403244079,-59.6367193138,,,,,,198.8607212328,-33.257428977,68.8488861533,,,,,,,30.4665058019,,,101.5813846726,,,-40.0895522388,,,,,-44.4859499403,-34.625,88.6288019553,15.2457708488,,19.603796881,,,,-14.9703778505,,,-74.0731714203,-257.3715423462,,,740.3703638872,1.5046652091,,,12.4573195402,8.3394859328,1661.9923226589,-4.6559302478,-4.6559302478,,-1.7594953525,-4.5828323441,,,,99.1706809033,193.9359021645,-35.0378484411,-6.0181142317,-2.6605874296,12.2684334027,12.2635298406,,,-48.2553060495,-128.6083797094,-12.2639005632,223.021460829,,,8.1527836608,,,,,12.4573195402,1.5046652091,,,,,740.3703638872,标准无保留意见,,,,1153875997.4,0.9017360539
600009.SH,600009,上海机场,10002260,通用,2025-09-30 00:00:00,三季报,2025三季报,058001001,2025-10-31 00:00:00,2025-10-31 00:00:00,CNY,10411912964.38,,,,,,,,,,,,4723.74,410954207.63,,0.0,10822871895.75,2354103947.39,,,,,,3464981419.56,588912679.63,228534053.37,,0.0,6636532099.95,,0.0,4186339795.8,4928835987.76,385128389.58,235868.57,,,,,0.0,5314200245.91,892506086.3,4378090922.87,,,,,,0.0,5270597009.17,,0.0,43603236.74,,,4007000000.0,,,,0.0,4007000000.0,4700000000.0,953900093.55,166729400.01,,1382155674.85,,,0.0,7036055768.4,,0.0,-3029055768.4,-3226691.05,,0.0,1197660573.09,14835243752.11,,0.0,16032904325.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.41251283,,,,,,,,,,,,429.4307521603,-13.0812715232,,,7.4040611688,4.5412603893,,,,,,9.0527085142,5.5242654189,-20.0358651808,,,5.7940754153,,,10.0592408859,456.1660624961,38.7929726859,-83.2820148964,,,,,,356.1108581299,-42.8363139492,328.251084365,,,,,,,103.999268994,,,103.0738461871,,,-40.1940298507,,,,,-43.6446585122,-34.7222222222,26.7282999592,13.583000372,,8.3447299035,,,,-23.7566137347,,,-43.0031181336,40.6066960639,,,357.8495644411,1.5046652091,,,7.770350666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600009.SH,600009,上海机场,10002260,通用,2025-06-30 00:00:00,中报,2025中报,058001001,2025-08-30 00:00:00,2025-08-30 00:00:00,CNY,6644653696.22,,,,,,,,,,,,4456.36,278645357.75,,0.0,6923303510.33,1395847111.69,,,,,,2455439964.79,382990419.02,142970330.95,,0.0,4377247826.45,,0.0,2546055683.88,3953523050.75,171522378.7,106435.49,,,,,0.0,4125151864.94,588155099.89,3328022200.36,,,,,,0.0,3916177300.25,,0.0,208974564.69,,,2007000000.0,,,,0.0,2007000000.0,2700000000.0,25617996.92,1201017.61,,973675625.9,,,0.0,3699293622.82,,0.0,-1692293622.82,-1078338.92,,0.0,1061658286.83,14835243752.11,,0.0,15896902038.94,1198934283.99,,698518625.86,698518625.86,,55321627.81,35336879.7,,,,1730697.8,599224.89,-6358615.39,341904267.57,-456530416.63,170787339.57,170787339.57,,,1597684.58,-185229874.08,92889946.67,19750361.76,,0.0,2546055683.88,,,,,15896902038.94,14835243752.11,,,,,1061658286.83,2.8915312868,,,,,,,,,,,,399.4631429116,-17.480365684,,,1.8793081377,-0.0823607776,,,,,,7.2339309525,-0.3038951155,-24.005332904,,,2.7743665435,,,0.3764034624,638.7632128243,61.2047462224,-75.1616022799,,,,,,542.563901096,-51.8981844218,316.002775045,,,,,,,93.6085500737,,,115.13489851,,,-57.2978723404,,,,,-58.7181438591,-48.0769230769,-29.8884319009,,,3.0816015672,,,,-40.15159751,,,-28.2617110048,-290.7374123688,,,751.0063134181,1.5046652091,,,9.9960174603,23.5870200299,,-4.4267942516,-4.4267942516,,-3.0837540549,117.8780824656,,,,590.6644294437,74.4367683228,-67.4870813923,-6.9415809355,-26.7196651692,146.6364957116,147.6986891185,,,-6.8398534219,-265.2174798559,-44.9905121687,,,,0.3764034624,,,,,9.9960174603,1.5046652091,,,,,751.0063134181,,,,,576596950.03,1.6405025801
600009.SH,600009,上海机场,10002260,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-29 00:00:00,2026-04-30 00:00:00,CNY,3084638708.4,,,,,,,,,,,,4456.36,111451693.59,,0.0,3196094858.35,693503566.82,,,,,,1538591978.24,174665148.11,84748640.09,,0.0,2491509333.26,,0.0,704585525.09,3138000849.06,12934839.98,43078.79,,,,,0.0,3150978767.83,432368879.61,1148000700.0,,,,,,0.0,1580369579.61,,0.0,1570609188.22,,,2000000000.0,,,,0.0,2000000000.0,2700000000.0,24393811.26,,,921574875.2,,,0.0,3645968686.46,,0.0,-1645968686.46,-48274.25,,0.0,629177752.6,14835243752.11,,0.0,15464421504.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6381551704,,,,,,,,,,,,-99.4852482578,-42.1127790162,,,9.9131192123,-2.9623490975,,,,,,8.1864123291,-6.6365666024,-9.6233183246,,,3.053053325,,,43.7514018045,621.9556242936,31.0646400147,-89.766963848,,,,,,608.1759815353,-61.7898408095,,,,,,,,39.6635513436,,,328.7477480123,,,-57.4468085106,,,,,-57.4468085106,0.0,31.7702161632,,,98.2771632505,,,,14.5341167763,,,-208.5232818577,-132.3389723597,,,-52.3485726245,1.5046652091,,,-2.9574205848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600009.SH,600009,上海机场,10002260,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-04-29 00:00:00,2026-04-30 00:00:00,CNY,13118351367.66,,,,,,,,,,,,,886103174.12,,0.0,14004454541.78,2986837371.11,,,,,,4172397450.67,735240081.83,579163237.55,,0.0,8473638141.16,,0.0,5530816400.62,1307722026.61,497621346.54,483661069.99,,,,,0.0,2289004443.14,1957741138.86,3250318701.04,,,,,,0.0,5208059839.9,,0.0,-2919055396.76,357700000.0,357700000.0,6700000000.0,,172901974.97,,0.0,7230601974.97,7200000000.0,834328080.18,221472060.71,,1593026445.57,,,0.0,9627354525.75,,0.0,-2396752550.78,4903361.78,,0.0,219911814.86,14615331937.25,,0.0,14835243752.11,2225023652.83,4644868.52,1629376574.02,1629376574.02,,123348463.92,72709394.1,,,,-655275490.62,651843.54,-12953537.48,723283656.54,-799711110.17,321479663.42,321493705.34,-14041.92,,4243237.33,242823718.14,482890875.5,11904327.62,,0.0,5530816400.62,,,,,14835243752.11,14615331937.25,,,,,219911814.86,14.7809789378,,,,,,,,,,,,,-9.5907584848,,,11.7137683801,-9.8644209855,,,,,,-1.3295601318,25.3399929385,49.6561328054,,,-0.4966011078,,,37.579538268,47.782076423,-9.5213937475,23654.1964249537,,,,,,59.2990437002,57.3780983805,14.6833009401,,,,,,,27.7066766184,,,-10.5192373574,-4.3327092806,-4.3327092806,-27.1739130435,,,,,-24.4758982758,-17.707388653,207.9060153721,15.6893886602,,33.7141962797,,,,-5.7214067765,,,-275.8422100015,302.5481209926,,,-70.2316837985,5.3236760161,,,1.5046652091,87.1179744797,24.3148208088,5.1156146857,5.1156146857,,16.2615568214,74.2279418774,,,,-23873.1082037484,-11.7702364551,-44.4991210065,-4.5686406433,-21.0041651356,748.3247570706,748.6762796065,-200.0,,453.3968961218,190.7946828536,214.9550780541,,,,37.579538268,,,,,1.5046652091,5.3236760161,,,,,-70.2316837985,标准无保留意见,,,,1143564067.9,2.3503834927
600009.SH,600009,上海机场,10002260,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-31 00:00:00,2025-10-31 00:00:00,CNY,9603977154.1,,,,,,,,,,,,892.23,472802829.53,,0.0,10076780875.86,2251841941.28,,,,,,3177345585.24,558082709.5,285795693.14,,0.0,6273065929.16,,0.0,3803714946.7,886216603.3,277484070.07,1410867.21,,,,,0.0,1165111540.58,1561316541.95,1022318701.04,,,,,,0.0,2583635242.99,,0.0,-1418523702.41,259700000.0,259700000.0,6700000000.0,,150539942.15,,0.0,7110239942.15,7200000000.0,752712767.28,146790804.49,,1275701804.86,,,0.0,9228414572.14,,0.0,-2118174629.99,-5432752.24,,0.0,261583862.06,14615331937.25,,0.0,14876915799.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6020561148,,,,,,,,,,,,-99.9992968109,-27.2548741128,,,27.3620617985,-5.6905064745,,,,,,13.0116477404,40.2023186157,1.4803851704,,,6.7044430837,,,87.0986261184,553.4026844909,120.5971531421,-45.311082263,,,,,,341.3326382511,85.9912613342,-64.0292013263,,,,,,,-29.8218209455,,,58.4928178687,-30.542925916,-30.542925916,-6.9444444444,,,,,-6.1218138324,6.6782566666,305.0955045116,18.766199526,,37.7542900465,,,,17.3927040701,,,-637.4019466111,-313.2615937761,,,115.6708465727,5.3236760161,,,21.8685268313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600009.SH,600009,上海机场,10002260,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-17 00:00:00,2025-08-30 00:00:00,CNY,6457920893.12,,,,,,,,,,,,892.23,337671585.75,,0.0,6795593371.1,1396997689.85,,,,,,2289797588.3,384157855.98,188132057.7,,0.0,4259085191.83,,0.0,2536508179.27,535154293.3,106400327.98,428511.9,,,,,0.0,641983133.18,1222729522.41,800000000.0,,,,,,0.0,2022729522.41,,0.0,-1380746389.23,161700000.0,161700000.0,4700000000.0,,,,0.0,4861700000.0,5200000000.0,36538901.66,,,944567809.48,,,0.0,6181106711.14,,0.0,-1319406711.14,565352.6,,0.0,-163079568.5,14615331937.25,,0.0,14452252368.75,970113434.0,,730872863.78,730872863.78,,57081893.0,16218648.2,,,,250584.47,343519.83,-3796481.1,367408205.52,-360268010.51,69246580.51,68949634.0,296946.51,,1714987.19,-50717691.32,168861682.47,,,0.0,2536508179.27,,,,,14452252368.75,14615331937.25,,,,,-163079568.5,45.6964016447,,,,,,,,,,,,-99.9992968109,-33.6839244529,,,34.0745368919,-4.5080335729,,,,,,13.2512026578,48.2011998287,8.1189129087,,,8.7044509448,,,120.4743302174,393.1156659892,-6.8583814243,-65.6906978119,,,,,,186.5880063277,154.5872118909,-63.5049735211,,,,,,,-24.3092074128,,,43.6050169311,-56.7531425515,-56.7531425515,-9.6153846154,,,,,-12.7774089955,9.4905884048,-17.5468814588,,,73.8980938707,,,,15.821452997,,,-656.3703389079,-82.0090289279,,,84.5799900962,5.3236760161,,,12.7408427722,327.7465064015,,0.6252922939,0.6252922939,,20.488888213,-6.2724845955,,,,-82.1267840328,51.0354365398,-132.9580604617,-2.1692520064,-64.5987964121,257.4132797658,-34.7737483604,100.198362765,,-32.4149243748,91.3748181616,288.8575682941,,,,120.4743302174,,,,,12.7408427722,5.3236760161,,,,,84.5799900962,,,,,567290534.18,1.6989176954
600009.SH,600009,上海机场,10002260,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-30 00:00:00,2025-04-29 00:00:00,CNY,2714439268.9,,,,,,,,,,,,865729.95,192532465.19,,0.0,2907837464.04,714674727.15,,,,,,1422167483.99,187080896.4,93772683.97,,0.0,2417695791.51,,0.0,490141672.53,434652871.1,9869053.91,420977.6,,,,,0.0,444942902.61,1131554771.74,0.0,,,,,,0.0,1131554771.74,,0.0,-686611869.13,0.0,0.0,4700000000.0,,0.0,,0.0,4700000000.0,2700000000.0,18512386.16,0.0,,464791234.7,,,0.0,3183303620.86,,0.0,1516696379.14,149275.77,,0.0,1320375458.31,14615331937.25,,0.0,15935707395.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.8028571273,,,,,,,,,,,,-99.3176963033,-45.3400203699,,,32.8729876631,-1.8527064559,,,,,,16.7622405854,29.3474503306,-28.2382382483,,,8.8329052523,,,1583.4284399227,5366.3132999646,1242.7284231293,-62.6413028141,,,,,,4434.0645316088,264.2617478472,-100.0,,,,,,,-46.1862414161,,,67.1934446152,-100.0,-100.0,74.0740740741,,,,,52.9002244705,,312.5529929667,,,83.2978308652,,,,1133.5571395249,,,-46.137004562,115.3792901276,,,91.6590893531,5.3236760161,,,9.4071652463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600009.SH,600009,上海机场,10002260,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-03-30 00:00:00,2025-04-29 00:00:00,CNY,11429028998.58,,,,,,,,,,,,126883373.81,980102431.2,,0.0,12536014803.59,3313716296.9,,,,,,4228619489.53,586596555.97,386995993.21,,0.0,8515928335.61,,0.0,4020086467.98,884898939.21,549987855.86,2036107.9,,,,,0.0,1436922902.97,1243973055.34,2834169120.0,,,,,,0.0,4078142175.34,,0.0,-2641219272.37,373900000.0,373900000.0,9200000000.0,,,,0.0,9573900000.0,8749266650.0,270968424.95,191436797.51,,1191366728.36,,,0.0,10211601803.31,,0.0,-637701803.31,-2420837.95,,0.0,738744554.35,13876587382.9,,0.0,14615331937.25,1189102040.58,3736375.51,1550080431.81,1550080431.81,,106095658.18,41732338.29,,,,2756372.81,738802.32,-8964440.33,757909833.22,-660895523.12,37895824.77,37881782.85,14041.92,,766762.04,-267442663.5,153320555.58,,,0.0,4020086467.98,,,,,14615331937.25,13876587382.9,,,,,738744554.35,110.0487243826,,,,,,,,,,,,-67.7612801815,-7.0964616306,,,81.9536556826,15.5555541015,,,,,,22.9932499377,101.3105127657,-5.4994501382,,,21.5408989897,,,3537.1065139097,1175.085554233,12.2688725452,1436.2908735652,,,,,,53.2718534808,0.2048734414,,,,,,,,228.5036752217,,,-769.0217537141,-92.4403558289,,-14.4127660095,,,,,-39.0013548725,-27.0894445833,-55.8737737268,-64.7413537279,,-16.2244715319,,,,-27.2479453767,,,-138.4366798883,-135.9171249192,,,-40.66049237,9.8557697938,,,5.3236760161,142.6203784269,865.0943326296,7.6629913944,7.6629913944,,-12.0835163007,78.0221664296,,,,282.9297675372,-90.5863044837,-15588.8534284597,-6.6988365499,-274.350922306,103.2620397413,103.5130481733,100.0168358045,,108.4090414656,-37.2566451331,-75.7204808912,,,,3537.1065139097,,,,,5.3236760161,9.8557697938,,,,,-40.66049237,标准无保留意见,,,,1117303158.89,-4.8299481802
