SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY,USERIGHT_ASSET_AMORTIZE,USERIGHT_ASSET_AMORTIZE_YOY
000959.SZ,000959,首钢股份,10005815,通用,2026-03-31 00:00:00,一季报,2026一季报,058001001,2026-04-18 00:00:00,2026-04-18 00:00:00,CNY,8488390027.37,,,,,,,,,,,,13242.96,159243370.64,,0.0,8647646640.97,9418368808.85,,,,,,1175557904.7,556870123.15,134032055.28,,0.0,11284828891.98,,0.0,-2637182251.01,,,8020256.0,,,,,0.0,8020256.0,78089700.94,,,,,187359.89,,0.0,78277060.83,,0.0,-70256804.83,,,9477600000.0,,179816238.36,,0.0,9657416238.36,9476600000.0,177476672.77,,,248274649.46,,,0.0,9902351322.23,,0.0,-244935083.87,-2304706.44,,0.0,-2954678846.15,10790377373.28,,0.0,7835698527.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.4011529152,,,,,,,,,,,,272.8342300188,-16.2441958448,,,-8.5587268355,5.7565778148,,,,,,0.5206691384,14.9088783684,0.8414651542,,,5.5376304511,,,-113.4235488005,,,,,,,,,-5.4591622179,56.9461305921,,,,,,,,-7.643936112,,,7.8869371398,,,1.6146670955,,,,,3.5425778746,-9.9730202158,-23.4030629332,,,51.3417879978,,,,-9.3369858938,,,84.6450222947,-481.9696319163,,,-1.6584410112,23.3645790401,,,34.1668996703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000959.SZ,000959,首钢股份,10005815,通用,2025-12-31 00:00:00,年报,2025年报,058001001,2026-04-18 00:00:00,2026-04-18 00:00:00,CNY,52704461009.54,,,,,,,,,,,,7375908.93,640380139.87,,0.0,53352217058.34,37239989180.11,,,,,,4621502825.13,2753183573.14,600864430.23,,0.0,45215540008.61,,0.0,8136677049.73,57450827.26,38881702.29,513156.03,,,,,0.0,96845685.58,357050854.36,35000000.0,,150366403.6,,,,0.0,542417257.96,,0.0,-445571572.38,,,25143230000.0,,,,0.0,25143230000.0,29342630000.0,1081605147.61,83544908.65,,364901572.24,,,0.0,30789136719.85,,0.0,-5645906719.85,-1560081.21,,0.0,2043638676.29,8746738696.99,,0.0,10790377373.28,1074861508.94,567465537.28,7925010191.67,7925010191.67,,195616717.93,1894118.3,,,,-1000160.74,101934496.95,-4693755.42,844616657.21,-44530393.12,-32128370.19,1391034.21,-33519404.4,,505894718.13,-539471667.94,-2536655014.44,45924105.8,,0.0,8136677049.73,,,,33283777.77,10790377373.28,8746738696.99,,,,,2043638676.29,5.7885200985,,,,,,,,,,,,,-12.0639304919,,,5.5459196543,-0.381323917,,,,,,1.2602817264,80.409019474,-18.138200052,,,2.282331817,,,28.2938039663,,-3.5824421505,-72.2902098431,,,,,,129.6104032801,55.5808847921,13.238704601,,,,,,,108.2987720963,,,-104.1796897619,,,-13.5086948027,,,,,-13.6000205816,-11.2647122863,-26.4007730335,34.0852110206,,-57.4764070455,,,,-13.0134963644,,,10.3017848801,-200.7734417668,,,1310.748260005,-1.8932287471,,,23.3645790401,78.1111658756,-4.5237737247,1.3209562163,1.3209562163,,1.9899777789,176.1928617412,,,,-26.3828711001,98.4247994621,-197.9795243686,-28.910395412,-114.5178952075,-55.9950926844,-94.9047885166,30.0171103815,,-36.5135846534,53.3749400232,39.1446242996,-50.9552395045,,,28.2938039663,,,,73361.5227586791,23.3645790401,-1.8932287471,,,,,1310.748260005,标准无保留意见,,,,31938359.37,-10.0205195364
000959.SZ,000959,首钢股份,10005815,通用,2025-09-30 00:00:00,三季报,2025三季报,058001001,2025-10-31 00:00:00,2025-10-31 00:00:00,CNY,37297766048.98,,,,,,,,,,,,7372356.96,600456285.09,,0.0,37905594691.03,26746069145.32,,,,,,3351261724.48,1976213740.16,371561456.81,,0.0,32445106066.77,,0.0,5460488624.26,8483377.33,17529727.03,988606.21,,,,,0.0,27001710.57,294789430.64,35000000.0,,,,23000.0,,0.0,329812430.64,,0.0,-302810720.07,,,18910230000.0,,,,0.0,18910230000.0,22219630000.0,903695701.46,80213787.55,,375626357.48,,,0.0,23498952058.94,,0.0,-4588722058.94,-274220.08,,0.0,568681625.17,8697374851.04,,0.0,9266056476.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6040757394,,,,,,,,,,,,-82.0527473686,14.8257270113,,,0.711455365,-17.1853891234,,,,,,1.96617489,84.9568484393,13.1156227623,,,-12.2628845636,,,729.9766466953,,73.0674762054,-15.160244694,,,,,,-65.5370254767,-27.2060844934,13.238704601,,,,-11.1510802483,,,-24.3373207214,,,15.3091940844,,,-20.46170347,,,,,-20.46170347,-14.4918685108,-25.1809657093,29.3617925352,,-27.90195685,,,,-15.209814108,,,-16.4876205506,69.6490396467,,,115.6240696889,-2.327835215,,,75.997434359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000959.SZ,000959,首钢股份,10005815,通用,2025-06-30 00:00:00,中报,2025中报,058001001,2025-08-23 00:00:00,2025-08-23 00:00:00,CNY,23584378155.85,,,,,,,,,,,,565336.12,218716587.2,,0.0,23803660079.17,17952502162.81,,,,,,2251041472.6,1156760701.0,247721795.37,,0.0,21608026131.78,,0.0,2195633947.39,8483377.33,4387360.0,988606.21,,,,,0.0,13859343.54,146185880.92,35000000.0,,,,,,0.0,181185880.92,,0.0,-167326537.38,,,13344000000.0,,,,0.0,13344000000.0,16318400000.0,616831646.54,,,178987322.3,,,0.0,17114218968.84,,0.0,-3770218968.84,2722213.84,,0.0,-1739189344.99,8697374851.04,,0.0,6958185506.05,728964861.23,360085655.73,3952541814.26,3952541814.26,,97450595.3,477154.17,,,,-465855.29,39712041.07,306217.43,465824064.49,887455.97,-20390803.83,-2953875.45,-17436928.38,,1319611765.38,-3527428238.66,-1328929260.39,90275371.37,,0.0,2195633947.39,,,,,6958185506.05,8697374851.04,,,,,-1739189344.99,-10.0229548883,,,,,,,,,,,,-98.619894146,-28.0030059522,,,-10.3652955425,-19.807623683,,,,,,-0.1378855682,98.7712301638,31.9415681658,,,-14.9646877151,,,91.6499105057,,-49.1546927101,15.7849187893,,,,,,-74.4164546872,-52.6319347378,13.238704601,,,,,,,-46.6354998153,,,41.3614063345,,,-20.3105404598,,,,,-20.3105404598,-13.6836927113,-9.2236349963,,,-56.0664434536,,,,-14.3957825847,,,-16.1045703296,282.0292244556,,,27.1163002956,-2.327835215,,,6.7467035749,70.9875046188,17.2497701929,2.3431541263,2.3431541263,,2.3422840528,44.695314178,,,,37.238369254,542.7439042633,2280.0755798092,-22.432034275,-99.4767001134,-586.2645187102,-108.543092395,42.6092664843,,189.8837393695,-3.6677671057,15.2251704094,-47.4731645007,,,91.6499105057,,,,,6.7467035749,-2.327835215,,,,,27.1163002956,,,,,16711109.16,-7.091936916
000959.SZ,000959,首钢股份,10005815,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-18 00:00:00,2026-04-18 00:00:00,CNY,9266917977.16,,,,,,,,,,,,3551.97,190128161.56,,0.0,9457049690.69,8905704972.17,,,,,,1169468841.36,484618883.29,132913633.37,,0.0,10692706330.19,,0.0,-1235656639.5,8483377.33,,,,,,,0.0,8483377.33,49755735.07,35000000.0,,,,,,0.0,84755735.07,,0.0,-76272357.74,,,9327000000.0,,,,0.0,9327000000.0,10526400000.0,231702049.15,,,164048973.35,,,0.0,10922151022.5,,0.0,-1595151022.5,603374.26,,0.0,-2906476645.48,8746738696.99,,0.0,5840262051.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.0609952843,,,,,,,,,,,,3053.1025299601,-6.291941195,,,-22.7831656125,-28.5039328914,,,,,,-2.7237829669,49.9285406884,-8.5218282318,,,-24.3099262526,,,34.2584126822,,,,,,,,,-65.7535023766,144.0022254028,,,,,,,,315.6422961822,,,-1841.374333155,,,-16.930887068,,,,,-16.930887068,-10.3983656793,-36.815816624,,,-7.2986171389,,,,-11.1418745454,,,-49.9661699933,890.6293712341,,,1.1044725923,-1.773475563,,,-2.1030511657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000959.SZ,000959,首钢股份,10005815,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-04-18 00:00:00,2026-04-18 00:00:00,CNY,49820586355.18,,,,,,,,,,,,,728233753.74,,0.0,50548820108.92,37382537737.28,,,,,,4563983771.66,1526078674.54,733998556.85,,0.0,44206598740.33,,0.0,6342221368.59,,40326371.21,1851894.32,,,,,0.0,42178265.53,229495323.18,30908160.0,,,,,,0.0,260403483.18,,0.0,-218225217.65,30727580.39,,29070240000.0,,,,0.0,29100967580.39,33067600000.0,1469587646.76,62307325.33,,858115570.41,,,0.0,35395303217.17,,0.0,-6294335636.78,1548107.5,,0.0,-168791378.34,8915530075.33,,0.0,8746738696.99,603477891.83,594352708.96,7821689103.24,7821689103.24,,191799941.71,685795.53,,,,-791373.65,51371853.33,4790547.26,1188101498.25,306727610.88,-20595756.98,27300814.0,-47896570.98,,796855067.92,-1157042303.45,-4168333504.22,93637129.3,,0.0,6342221368.59,,,,45307.77,8746738696.99,8915530075.33,,,,,-168791378.34,-22.5183440974,,,,,,,,,,,,,-32.2951116233,,,-22.8250485662,-27.3725203485,,,,,,0.8121274929,-46.7079974088,52.2054038544,,,-25.5087572307,,,3.0533953719,,-65.003783047,-59.8925678885,,,,,,-97.1631185272,-87.0075974841,-95.3344343182,,,,,,,-89.2787553209,,,76.8356157074,-98.0375878564,,-16.578819013,,,,,-20.0816181623,-13.50280996,-15.1429212027,-74.6223989976,,-21.1738161515,,,,-13.7754326527,,,-35.7480524848,15025.0713181837,,,-129.3322872773,7.0392596588,,,-1.773475563,-19.9424232326,7.6917654009,1.1136905012,1.1136905012,,3.7785261595,-29.5369007114,,,,-39.3657569153,126.9680823571,13.3913970932,-12.2012640052,76.6453897925,-212.9955684218,170.5177166837,-184.1148421169,,204.2853609262,-109.7975960163,1.7612336466,-89.3765129109,,,3.0533953719,,,,-99.989615857,-1.773475563,7.0392596588,,,,,-129.3322872773,标准无保留意见,,,,35495158.68,7.0295641473
000959.SZ,000959,首钢股份,10005815,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-30 00:00:00,2025-10-31 00:00:00,CNY,37073812144.14,,,,,,,,,,,,41077913.77,522928354.75,,0.0,37637818412.66,32296316872.38,,,,,,3286640621.85,1068472866.42,328479345.06,,0.0,36979909705.71,,0.0,657908706.95,,10128839.58,1165262.92,,,67055810.54,,0.0,78349913.04,404964382.79,30908160.0,,,,25886.64,,0.0,435898429.43,,0.0,-357548516.39,,,23775000000.0,,,,0.0,23775000000.0,25985400000.0,1207841975.01,62007325.33,,520993831.55,,,0.0,27714235806.56,,0.0,-3939235806.56,-903497.21,,0.0,-3639779113.21,8904660678.08,,0.0,5264881564.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.8143951508,,,,,,,,,,,,-66.7522911656,-36.4226476171,,,-20.2268411552,-14.7233474539,,,,,,1.6361960424,-47.6783830904,-41.8531902706,,,-15.403279207,,,-81.0285261658,,-23.9127213334,-70.2329754433,,,-17.4917730888,,,-94.2343131722,-54.073651069,-95.3344343182,,,,-98.2475950383,,,-71.7996582406,,,-91.3861561877,,,-13.4734682495,,,,,-16.5389266321,-15.3916215908,-17.2399042223,442.0198771082,,-21.2916011418,,,,-15.5927197214,,,9.3929940004,,,,-241.2689668913,6.9087624001,,,-27.5076540029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000959.SZ,000959,首钢股份,10005815,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-23 00:00:00,2025-08-23 00:00:00,CNY,26211549986.53,,,,,,,,,,,,40963243.39,303785720.63,,0.0,26556298950.55,22386794091.06,,,,,,2254149619.61,581955799.16,187751137.73,,0.0,25410650647.56,,0.0,1145648302.99,,8628839.58,853829.86,,,44690211.49,,0.0,54172880.93,308616955.56,30908160.0,,,,,,0.0,339525115.56,,0.0,-285352234.63,,,16745000000.0,,,,0.0,16745000000.0,18905350000.0,679506881.02,62007325.33,,407404581.76,,,0.0,19992261462.78,,0.0,-3247261462.78,712566.91,,0.0,-2386252827.51,8904660678.08,,0.0,6518407850.57,426326393.18,307109903.19,3862048075.42,3862048075.42,,95220266.19,329764.77,,,,-742261.29,6178516.95,12865.87,600536652.13,169588412.45,4193356.3,34576185.22,-30382828.92,,455221037.32,-3402627776.35,-1567598857.83,171865239.0,,0.0,1145648302.99,,,,,6518407850.57,8904660678.08,,,,,-2386252827.51,-9.4998167193,,,,,,,,,,,,-66.8451032647,-55.8189231613,,,-10.807453494,-13.5486523506,,,,,,3.9531559305,-47.3400100721,-24.8312818107,,,-13.6237806455,,,222.2176433055,,3.8101746883,-56.8916466365,,,-18.8806019928,,,-17.1474469306,-56.0736223977,-95.310998235,,,,,,,-75.0668296817,,,77.9881265365,,,-16.2420043789,,,,,-20.2669677051,-6.3084632048,-23.2571478264,,,31.1185108958,,,,-6.4664939559,,,-770.3350733761,,,,-81.614683953,6.9087624001,,,-7.0830490449,-9.8433729102,-4.8481833325,0.5120552336,0.5120552336,,3.3024401917,-10.9695239719,,,,-337.3944884713,156.9393007862,,-22.0982686803,14.961890486,-83.5498300039,81.623200098,-570.7635513107,,178.4191298066,-0.2227728688,23.39836711,-75.1834037406,,,222.2176433055,,,,,-7.0830490449,6.9087624001,,,,,-81.614683953,,,,,17986715.69,116.2433958386
000959.SZ,000959,首钢股份,10005815,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-22 00:00:00,2025-04-18 00:00:00,CNY,12044499420.55,,,,,,,,,,,,112.65,202894141.64,,0.0,12247393674.84,12456216589.71,,,,,,1202214556.68,323233242.36,145295463.17,,0.0,14126959851.92,,0.0,-1879566177.08,,,512284.0,,,24259234.02,,0.0,24771518.02,20391508.72,,,,,,,0.0,20391508.72,,0.0,4380009.3,,,11228000000.0,,,,0.0,11228000000.0,11748000000.0,366708940.07,62007325.33,,176964968.9,,,0.0,12291673908.97,,0.0,-1063673908.97,-76315.69,,0.0,-2938936392.44,8904660678.08,,0.0,5965724285.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.3842814802,,,,,,,,,,,,-99.7244652816,196.9384639377,,,-6.3166508097,-5.1504014471,,,,,,8.3746635307,-32.5452511911,45.9087875778,,,-4.6807345299,,,-7.5577114564,,,156.2470612951,,,-16.8605461182,,,-15.6825801619,-91.4305392443,,,,,,,,-97.7039928788,,,100.5100445889,,,-16.566970091,,,,,-22.3873414417,-17.8392017786,-4.7096011985,442.0198771082,,125.1400374364,,,,-16.7356294351,,,-259.9415601894,,,,-1.2812114278,6.9087624001,,,9.9175006233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000959.SZ,000959,首钢股份,10005815,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-04-22 00:00:00,2025-04-18 00:00:00,CNY,64299847202.27,,,,,,,,,,,,123551111.37,1075599962.13,,0.0,65498998275.77,51471616413.84,,,,,,4527216997.76,2863616678.56,482242113.79,,0.0,59344692203.95,,0.0,6154306071.82,1260401500.0,115230658.4,4617334.55,,,106533297.74,,0.0,1486782790.69,1766380951.48,662474008.68,,,,,,0.0,2428854960.16,,0.0,-942072169.47,1565806677.81,1565806677.81,34847552691.12,,,,0.0,36413359368.93,38229681200.88,1731838601.55,245520943.15,,1088617421.92,,,0.0,41050137224.35,,0.0,-4636777855.42,-10372.53,,0.0,575445674.4,8329215003.68,,0.0,8904660678.08,753804844.21,551901723.17,7735539138.64,7735539138.64,,184816598.2,973269.04,,,,-567839.38,22633954.87,4224788.99,1353210253.87,173640314.78,18227048.43,-38714829.81,56941878.24,,-764110188.47,-551504080.8,-4243063771.0,881416134.97,,0.0,6154306071.82,,,436316890.81,436316890.81,8904660678.08,8329215003.68,,,,,575445674.4,6.8682681506,,,,,,,,,,,,-34.8037499916,40.1955501637,,,7.1573855228,19.4396963469,,,,,,-1.17545505,-4.9147254262,22.7235127145,,,16.1801838792,,,-38.7279791163,3164.4530281971,39.4601337989,-62.7790625514,,,-19.772700732,,,458.0374198304,-33.0666288261,-16.0873598671,,,,,,,-29.1568067592,,,70.2070474333,22.4825429398,58.0365433474,-0.8951879015,,,,,-0.0750640704,-6.4666817368,-31.2701809845,434.9582863379,,694.7914828063,,,,-5.6959113624,,,34.5903467463,,,,378.4553295264,-2.4210342491,,,6.9087624001,-50.0598149158,38.8952531476,1.6966078881,1.6966078881,,5.7945817373,65.3207687591,,,,-192.922668713,-59.8425759376,451.5445048802,-21.8513207454,-17.7874543304,-71.8251631949,81.7927834006,-79.4676173025,,-121.8574945977,-164.8147195759,-46.3713560479,32.3880717647,,,-38.7279791163,,,,,6.9087624001,-2.4210342491,,,,,378.4553295264,标准无保留意见,,,,33163882.3,94.5349336602
